valid_time,number,expver,tcc_frac,cloudcover_pct
2023-01-01 00:00:00+00:00,0,0001,0.53532,53.531998
2023-01-01 01:00:00+00:00,0,0001,0.52815264,52.815266
2023-01-01 02:00:00+00:00,0,0001,0.55417734,55.417736
2023-01-01 03:00:00+00:00,0,0001,0.5845014,58.450138
2023-01-01 04:00:00+00:00,0,0001,0.6169283,61.69283
2023-01-01 05:00:00+00:00,0,0001,0.66956717,66.95672
2023-01-01 06:00:00+00:00,0,0001,0.7356223,73.562225
2023-01-01 07:00:00+00:00,0,0001,0.7216973,72.16972
2023-01-01 08:00:00+00:00,0,0001,0.71308666,71.30867
2023-01-01 09:00:00+00:00,0,0001,0.65439165,65.43916
2023-01-01 10:00:00+00:00,0,0001,0.63843924,63.843925
2023-01-01 11:00:00+00:00,0,0001,0.6099541,60.99541
2023-01-01 12:00:00+00:00,0,0001,0.6968197,69.68197
2023-01-01 13:00:00+00:00,0,0001,0.7265277,72.65277
2023-01-01 14:00:00+00:00,0,0001,0.76183546,76.18355
2023-01-01 15:00:00+00:00,0,0001,0.8451294,84.51294
2023-01-01 16:00:00+00:00,0,0001,0.90945077,90.945076
2023-01-01 17:00:00+00:00,0,0001,0.95971286,95.97128
2023-01-01 18:00:00+00:00,0,0001,0.9739057,97.39057
2023-01-01 19:00:00+00:00,0,0001,0.9933292,99.332924
2023-01-01 20:00:00+00:00,0,0001,0.99949485,99.949486
2023-01-01 21:00:00+00:00,0,0001,0.9931206,99.31206
2023-01-01 22:00:00+00:00,0,0001,0.87701845,87.70184
2023-01-01 23:00:00+00:00,0,0001,0.64843965,64.84396
2023-01-02 00:00:00+00:00,0,0001,0.3685389,36.85389
2023-01-02 01:00:00+00:00,0,0001,0.30949742,30.949741
2023-01-02 02:00:00+00:00,0,0001,0.5306242,53.06242
2023-01-02 03:00:00+00:00,0,0001,0.7600934,76.00934
2023-01-02 04:00:00+00:00,0,0001,0.8281559,82.81559
2023-01-02 05:00:00+00:00,0,0001,0.8487341,84.873405
2023-01-02 06:00:00+00:00,0,0001,0.89575946,89.57594
2023-01-02 07:00:00+00:00,0,0001,0.9828717,98.28717
2023-01-02 08:00:00+00:00,0,0001,0.97981566,97.98157
2023-01-02 09:00:00+00:00,0,0001,0.9634651,96.34651
2023-01-02 10:00:00+00:00,0,0001,0.96186054,96.18605
2023-01-02 11:00:00+00:00,0,0001,0.8979302,89.79302
2023-01-02 12:00:00+00:00,0,0001,0.7653773,76.53773
2023-01-02 13:00:00+00:00,0,0001,0.610144,61.0144
2023-01-02 14:00:00+00:00,0,0001,0.5832954,58.32954
2023-01-02 15:00:00+00:00,0,0001,0.5900006,59.00006
2023-01-02 16:00:00+00:00,0,0001,0.48574686,48.574684
2023-01-02 17:00:00+00:00,0,0001,0.31889004,31.889004
2023-01-02 18:00:00+00:00,0,0001,0.13718227,13.718226
2023-01-02 19:00:00+00:00,0,0001,0.093745336,9.374534
2023-01-02 20:00:00+00:00,0,0001,0.064260684,6.4260683
2023-01-02 21:00:00+00:00,0,0001,0.04408713,4.408713
2023-01-02 22:00:00+00:00,0,0001,0.029958209,2.995821
2023-01-02 23:00:00+00:00,0,0001,0.056744024,5.674402
2023-01-03 00:00:00+00:00,0,0001,0.05508746,5.5087457
2023-01-03 01:00:00+00:00,0,0001,0.05344238,5.3442383
2023-01-03 02:00:00+00:00,0,0001,0.14682545,14.682545
2023-01-03 03:00:00+00:00,0,0001,0.19374892,19.374891
2023-01-03 04:00:00+00:00,0,0001,0.3055043,30.550428
2023-01-03 05:00:00+00:00,0,0001,0.34465477,34.465477
2023-01-03 06:00:00+00:00,0,0001,0.36422658,36.422657
2023-01-03 07:00:00+00:00,0,0001,0.3309423,33.09423
2023-01-03 08:00:00+00:00,0,0001,0.3275685,32.75685
2023-01-03 09:00:00+00:00,0,0001,0.32191917,32.191917
2023-01-03 10:00:00+00:00,0,0001,0.25112736,25.112736
2023-01-03 11:00:00+00:00,0,0001,0.14555018,14.555017
2023-01-03 12:00:00+00:00,0,0001,0.057232305,5.7232304
2023-01-03 13:00:00+00:00,0,0001,0.05319932,5.319932
2023-01-03 14:00:00+00:00,0,0001,0.061314125,6.1314125
2023-01-03 15:00:00+00:00,0,0001,0.14526834,14.526834
2023-01-03 16:00:00+00:00,0,0001,0.26848862,26.848862
2023-01-03 17:00:00+00:00,0,0001,0.3419753,34.19753
2023-01-03 18:00:00+00:00,0,0001,0.23136346,23.136347
2023-01-03 19:00:00+00:00,0,0001,0.19137752,19.137753
2023-01-03 20:00:00+00:00,0,0001,0.19606324,19.606323
2023-01-03 21:00:00+00:00,0,0001,0.25850973,25.850973
2023-01-03 22:00:00+00:00,0,0001,0.18187256,18.187256
2023-01-03 23:00:00+00:00,0,0001,0.059883747,5.9883747
2023-01-04 00:00:00+00:00,0,0001,0.055026066,5.5026064
2023-01-04 01:00:00+00:00,0,0001,0.101549216,10.154922
2023-01-04 02:00:00+00:00,0,0001,0.15474099,15.474099
2023-01-04 03:00:00+00:00,0,0001,0.19684161,19.684162
2023-01-04 04:00:00+00:00,0,0001,0.23785579,23.78558
2023-01-04 05:00:00+00:00,0,0001,0.28357005,28.357006
2023-01-04 06:00:00+00:00,0,0001,0.28949118,28.949118
2023-01-04 07:00:00+00:00,0,0001,0.3219145,32.19145
2023-01-04 08:00:00+00:00,0,0001,0.32494614,32.494614
2023-01-04 09:00:00+00:00,0,0001,0.30696842,30.696842
2023-01-04 10:00:00+00:00,0,0001,0.2601408,26.01408
2023-01-04 11:00:00+00:00,0,0001,0.20438735,20.438736
2023-01-04 12:00:00+00:00,0,0001,0.11660802,11.660803
2023-01-04 13:00:00+00:00,0,0001,0.08507655,8.507655
2023-01-04 14:00:00+00:00,0,0001,0.059587188,5.958719
2023-01-04 15:00:00+00:00,0,0001,0.037708957,3.7708957
2023-01-04 16:00:00+00:00,0,0001,0.024809714,2.4809713
2023-01-04 17:00:00+00:00,0,0001,0.02156372,2.156372
2023-01-04 18:00:00+00:00,0,0001,0.0106908465,1.0690846
2023-01-04 19:00:00+00:00,0,0001,0.007077565,0.7077565
2023-01-04 20:00:00+00:00,0,0001,0.004177318,0.4177318
2023-01-04 21:00:00+00:00,0,0001,0.0022231159,0.22231159
2023-01-04 22:00:00+00:00,0,0001,0.0011187386,0.11187386
2023-01-04 23:00:00+00:00,0,0001,0.0029153263,0.29153264
2023-01-05 00:00:00+00:00,0,0001,0.00034861846,0.034861844
2023-01-05 01:00:00+00:00,0,0001,0.0,0.0
2023-01-05 02:00:00+00:00,0,0001,0.0039906222,0.39906222
2023-01-05 03:00:00+00:00,0,0001,0.02428122,2.428122
2023-01-05 04:00:00+00:00,0,0001,0.06404706,6.404706
2023-01-05 05:00:00+00:00,0,0001,0.07375201,7.3752007
2023-01-05 06:00:00+00:00,0,0001,0.084350586,8.435059
2023-01-05 07:00:00+00:00,0,0001,0.10077802,10.077802
2023-01-05 08:00:00+00:00,0,0001,0.11968743,11.968743
2023-01-05 09:00:00+00:00,0,0001,0.10534273,10.534273
2023-01-05 10:00:00+00:00,0,0001,0.10324922,10.324923
2023-01-05 11:00:00+00:00,0,0001,0.057902258,5.790226
2023-01-05 12:00:00+00:00,0,0001,0.029447667,2.9447668
2023-01-05 13:00:00+00:00,0,0001,0.018306956,1.8306956
2023-01-05 14:00:00+00:00,0,0001,0.02433005,2.4330049
2023-01-05 15:00:00+00:00,0,0001,0.047285732,4.7285733
2023-01-05 16:00:00+00:00,0,0001,0.027067296,2.7067297
2023-01-05 17:00:00+00:00,0,0001,0.010274371,1.0274371
2023-01-05 18:00:00+00:00,0,0001,0.008577594,0.85775936
2023-01-05 19:00:00+00:00,0,0001,0.007348992,0.73489916
2023-01-05 20:00:00+00:00,0,0001,0.00923426,0.923426
2023-01-05 21:00:00+00:00,0,0001,0.022677433,2.2677433
2023-01-05 22:00:00+00:00,0,0001,0.033636834,3.3636835
2023-01-05 23:00:00+00:00,0,0001,0.045017377,4.5017376
2023-01-06 00:00:00+00:00,0,0001,0.053778075,5.3778076
2023-01-06 01:00:00+00:00,0,0001,0.11451847,11.451847
2023-01-06 02:00:00+00:00,0,0001,0.23868336,23.868336
2023-01-06 03:00:00+00:00,0,0001,0.39152223,39.15222
2023-01-06 04:00:00+00:00,0,0001,0.502114,50.2114
2023-01-06 05:00:00+00:00,0,0001,0.67409486,67.409485
2023-01-06 06:00:00+00:00,0,0001,0.7207103,72.07103
2023-01-06 07:00:00+00:00,0,0001,0.73227644,73.227646
2023-01-06 08:00:00+00:00,0,0001,0.78017545,78.01755
2023-01-06 09:00:00+00:00,0,0001,0.7690724,76.90724
2023-01-06 10:00:00+00:00,0,0001,0.79611206,79.611206
2023-01-06 11:00:00+00:00,0,0001,0.7447449,74.47449
2023-01-06 12:00:00+00:00,0,0001,0.4807883,48.07883
2023-01-06 13:00:00+00:00,0,0001,0.4814033,48.140327
2023-01-06 14:00:00+00:00,0,0001,0.51088256,51.088257
2023-01-06 15:00:00+00:00,0,0001,0.59095424,59.095425
2023-01-06 16:00:00+00:00,0,0001,0.5747347,57.47347
2023-01-06 17:00:00+00:00,0,0001,0.49103895,49.103893
2023-01-06 18:00:00+00:00,0,0001,0.47063276,47.063274
2023-01-06 19:00:00+00:00,0,0001,0.40395364,40.395363
2023-01-06 20:00:00+00:00,0,0001,0.2866692,28.66692
2023-01-06 21:00:00+00:00,0,0001,0.368899,36.8899
2023-01-06 22:00:00+00:00,0,0001,0.4523355,45.23355
2023-01-06 23:00:00+00:00,0,0001,0.49841237,49.841236
2023-01-07 00:00:00+00:00,0,0001,0.5780762,57.807617
2023-01-07 01:00:00+00:00,0,0001,0.6764311,67.64311
2023-01-07 02:00:00+00:00,0,0001,0.6541967,65.41967
2023-01-07 03:00:00+00:00,0,0001,0.68173754,68.17375
2023-01-07 04:00:00+00:00,0,0001,0.6993297,69.93297
2023-01-07 05:00:00+00:00,0,0001,0.7292965,72.92965
2023-01-07 06:00:00+00:00,0,0001,0.7325375,73.25375
2023-01-07 07:00:00+00:00,0,0001,0.7411395,74.113945
2023-01-07 08:00:00+00:00,0,0001,0.77806646,77.80665
2023-01-07 09:00:00+00:00,0,0001,0.7997422,79.97422
2023-01-07 10:00:00+00:00,0,0001,0.8429099,84.290985
2023-01-07 11:00:00+00:00,0,0001,0.8281286,82.81286
2023-01-07 12:00:00+00:00,0,0001,0.8789928,87.89928
2023-01-07 13:00:00+00:00,0,0001,0.9404329,94.04329
2023-01-07 14:00:00+00:00,0,0001,0.97741306,97.7413
2023-01-07 15:00:00+00:00,0,0001,0.9965458,99.65458
2023-01-07 16:00:00+00:00,0,0001,0.9986411,99.864105
2023-01-07 17:00:00+00:00,0,0001,0.9993595,99.93595
2023-01-07 18:00:00+00:00,0,0001,0.9993462,99.934616
2023-01-07 19:00:00+00:00,0,0001,0.98521334,98.52133
2023-01-07 20:00:00+00:00,0,0001,0.99805695,99.805695
2023-01-07 21:00:00+00:00,0,0001,0.99843496,99.8435
2023-01-07 22:00:00+00:00,0,0001,0.9956266,99.56266
2023-01-07 23:00:00+00:00,0,0001,0.9981061,99.810616
2023-01-08 00:00:00+00:00,0,0001,0.9983492,99.834915
2023-01-08 01:00:00+00:00,0,0001,0.99986786,99.986786
2023-01-08 02:00:00+00:00,0,0001,0.9985183,99.85183
2023-01-08 03:00:00+00:00,0,0001,0.9977981,99.77981
2023-01-08 04:00:00+00:00,0,0001,0.9977909,99.77909
2023-01-08 05:00:00+00:00,0,0001,0.9981054,99.81054
2023-01-08 06:00:00+00:00,0,0001,0.9976031,99.760315
2023-01-08 07:00:00+00:00,0,0001,0.99400026,99.400024
2023-01-08 08:00:00+00:00,0,0001,0.9854025,98.54025
2023-01-08 09:00:00+00:00,0,0001,0.9885362,98.853615
2023-01-08 10:00:00+00:00,0,0001,0.9971658,99.71658
2023-01-08 11:00:00+00:00,0,0001,0.9972635,99.72635
2023-01-08 12:00:00+00:00,0,0001,0.99507016,99.50702
2023-01-08 13:00:00+00:00,0,0001,0.994006,99.4006
2023-01-08 14:00:00+00:00,0,0001,0.99677664,99.677666
2023-01-08 15:00:00+00:00,0,0001,0.99939036,99.93903
2023-01-08 16:00:00+00:00,0,0001,0.9984777,99.84777
2023-01-08 17:00:00+00:00,0,0001,0.99714,99.714
2023-01-08 18:00:00+00:00,0,0001,0.9951373,99.513725
2023-01-08 19:00:00+00:00,0,0001,0.99509853,99.50985
2023-01-08 20:00:00+00:00,0,0001,0.9905245,99.052444
2023-01-08 21:00:00+00:00,0,0001,0.9926499,99.26499
2023-01-08 22:00:00+00:00,0,0001,0.9883875,98.83875
2023-01-08 23:00:00+00:00,0,0001,0.9878748,98.78748
2023-01-09 00:00:00+00:00,0,0001,0.98088557,98.088554
2023-01-09 01:00:00+00:00,0,0001,0.97483844,97.48384
2023-01-09 02:00:00+00:00,0,0001,0.9597897,95.978966
2023-01-09 03:00:00+00:00,0,0001,0.94966644,94.966644
2023-01-09 04:00:00+00:00,0,0001,0.9706726,97.06726
2023-01-09 05:00:00+00:00,0,0001,0.97235644,97.23564
2023-01-09 06:00:00+00:00,0,0001,0.9294322,92.94322
2023-01-09 07:00:00+00:00,0,0001,0.89899975,89.89998
2023-01-09 08:00:00+00:00,0,0001,0.7843276,78.43276
2023-01-09 09:00:00+00:00,0,0001,0.6854977,68.54977
2023-01-09 10:00:00+00:00,0,0001,0.65755653,65.75565
2023-01-09 11:00:00+00:00,0,0001,0.63073945,63.073944
2023-01-09 12:00:00+00:00,0,0001,0.6781932,67.81932
2023-01-09 13:00:00+00:00,0,0001,0.720589,72.0589
2023-01-09 14:00:00+00:00,0,0001,0.66534173,66.53417
2023-01-09 15:00:00+00:00,0,0001,0.540867,54.086697
2023-01-09 16:00:00+00:00,0,0001,0.37061587,37.06159
2023-01-09 17:00:00+00:00,0,0001,0.2830351,28.30351
2023-01-09 18:00:00+00:00,0,0001,0.18565279,18.565279
2023-01-09 19:00:00+00:00,0,0001,0.124239214,12.423922
2023-01-09 20:00:00+00:00,0,0001,0.079811364,7.9811363
2023-01-09 21:00:00+00:00,0,0001,0.1154322,11.5432205
2023-01-09 22:00:00+00:00,0,0001,0.17638801,17.638802
2023-01-09 23:00:00+00:00,0,0001,0.26452097,26.452097
2023-01-10 00:00:00+00:00,0,0001,0.37062448,37.062447
2023-01-10 01:00:00+00:00,0,0001,0.51331466,51.331467
2023-01-10 02:00:00+00:00,0,0001,0.6454507,64.545074
2023-01-10 03:00:00+00:00,0,0001,0.7165865,71.658646
2023-01-10 04:00:00+00:00,0,0001,0.7467389,74.67389
2023-01-10 05:00:00+00:00,0,0001,0.81270933,81.270935
2023-01-10 06:00:00+00:00,0,0001,0.8267801,82.67801
2023-01-10 07:00:00+00:00,0,0001,0.87849194,87.8492
2023-01-10 08:00:00+00:00,0,0001,0.93990874,93.990875
2023-01-10 09:00:00+00:00,0,0001,0.8871334,88.71334
2023-01-10 10:00:00+00:00,0,0001,0.9831809,98.318085
2023-01-10 11:00:00+00:00,0,0001,0.983974,98.3974
2023-01-10 12:00:00+00:00,0,0001,0.9785964,97.85964
2023-01-10 13:00:00+00:00,0,0001,0.98655003,98.65501
2023-01-10 14:00:00+00:00,0,0001,0.98071074,98.071075
2023-01-10 15:00:00+00:00,0,0001,0.9940207,99.40207
2023-01-10 16:00:00+00:00,0,0001,0.9865999,98.65999
2023-01-10 17:00:00+00:00,0,0001,0.97307235,97.307236
2023-01-10 18:00:00+00:00,0,0001,0.96691966,96.69196
2023-01-10 19:00:00+00:00,0,0001,0.95111984,95.111984
2023-01-10 20:00:00+00:00,0,0001,0.94441205,94.44121
2023-01-10 21:00:00+00:00,0,0001,0.916175,91.6175
2023-01-10 22:00:00+00:00,0,0001,0.8756599,87.56599
2023-01-10 23:00:00+00:00,0,0001,0.8866423,88.66423
2023-01-11 00:00:00+00:00,0,0001,0.9186261,91.86261
2023-01-11 01:00:00+00:00,0,0001,0.9593215,95.93215
2023-01-11 02:00:00+00:00,0,0001,0.9711501,97.11501
2023-01-11 03:00:00+00:00,0,0001,0.9797475,97.97475
2023-01-11 04:00:00+00:00,0,0001,0.9907313,99.07313
2023-01-11 05:00:00+00:00,0,0001,0.9944483,99.44483
2023-01-11 06:00:00+00:00,0,0001,0.97363174,97.363174
2023-01-11 07:00:00+00:00,0,0001,0.9364972,93.64972
2023-01-11 08:00:00+00:00,0,0001,0.91266584,91.26659
2023-01-11 09:00:00+00:00,0,0001,0.7888079,78.88079
2023-01-11 10:00:00+00:00,0,0001,0.6463655,64.63655
2023-01-11 11:00:00+00:00,0,0001,0.5310249,53.102486
2023-01-11 12:00:00+00:00,0,0001,0.4266903,42.66903
2023-01-11 13:00:00+00:00,0,0001,0.3384805,33.84805
2023-01-11 14:00:00+00:00,0,0001,0.2695535,26.95535
2023-01-11 15:00:00+00:00,0,0001,0.25980082,25.980082
2023-01-11 16:00:00+00:00,0,0001,0.1587151,15.87151
2023-01-11 17:00:00+00:00,0,0001,0.10269453,10.269453
2023-01-11 18:00:00+00:00,0,0001,0.10369837,10.369837
2023-01-11 19:00:00+00:00,0,0001,0.095029585,9.502958
2023-01-11 20:00:00+00:00,0,0001,0.07393296,7.3932962
2023-01-11 21:00:00+00:00,0,0001,0.19768246,19.768246
2023-01-11 22:00:00+00:00,0,0001,0.16215174,16.215174
2023-01-11 23:00:00+00:00,0,0001,0.22146894,22.146894
2023-01-12 00:00:00+00:00,0,0001,0.32636395,32.636395
2023-01-12 01:00:00+00:00,0,0001,0.47940496,47.940495
2023-01-12 02:00:00+00:00,0,0001,0.6288197,62.88197
2023-01-12 03:00:00+00:00,0,0001,0.6612753,66.12753
2023-01-12 04:00:00+00:00,0,0001,0.66915464,66.91547
2023-01-12 05:00:00+00:00,0,0001,0.7117629,71.17629
2023-01-12 06:00:00+00:00,0,0001,0.7039554,70.39554
2023-01-12 07:00:00+00:00,0,0001,0.6254535,62.54535
2023-01-12 08:00:00+00:00,0,0001,0.5095951,50.95951
2023-01-12 09:00:00+00:00,0,0001,0.4884604,48.84604
2023-01-12 10:00:00+00:00,0,0001,0.48513865,48.513866
2023-01-12 11:00:00+00:00,0,0001,0.5359224,53.59224
2023-01-12 12:00:00+00:00,0,0001,0.56859237,56.859238
2023-01-12 13:00:00+00:00,0,0001,0.6510828,65.108284
2023-01-12 14:00:00+00:00,0,0001,0.7179727,71.79727
2023-01-12 15:00:00+00:00,0,0001,0.77066004,77.066
2023-01-12 16:00:00+00:00,0,0001,0.80987656,80.987656
2023-01-12 17:00:00+00:00,0,0001,0.8082749,80.82749
2023-01-12 18:00:00+00:00,0,0001,0.821037,82.1037
2023-01-12 19:00:00+00:00,0,0001,0.77851135,77.851135
2023-01-12 20:00:00+00:00,0,0001,0.6586519,65.86519
2023-01-12 21:00:00+00:00,0,0001,0.49316874,49.316875
2023-01-12 22:00:00+00:00,0,0001,0.483034,48.303402
2023-01-12 23:00:00+00:00,0,0001,0.4957315,49.57315
2023-01-13 00:00:00+00:00,0,0001,0.5228318,52.28318
2023-01-13 01:00:00+00:00,0,0001,0.543256,54.3256
2023-01-13 02:00:00+00:00,0,0001,0.582764,58.2764
2023-01-13 03:00:00+00:00,0,0001,0.6958952,69.58952
2023-01-13 04:00:00+00:00,0,0001,0.7736662,77.36662
2023-01-13 05:00:00+00:00,0,0001,0.87332153,87.33215
2023-01-13 06:00:00+00:00,0,0001,0.96366686,96.366684
2023-01-13 07:00:00+00:00,0,0001,0.94020855,94.02086
2023-01-13 08:00:00+00:00,0,0001,0.88470745,88.47075
2023-01-13 09:00:00+00:00,0,0001,0.8112136,81.12136
2023-01-13 10:00:00+00:00,0,0001,0.5789249,57.89249
2023-01-13 11:00:00+00:00,0,0001,0.4036208,40.36208
2023-01-13 12:00:00+00:00,0,0001,0.43589154,43.589153
2023-01-13 13:00:00+00:00,0,0001,0.69578785,69.57878
2023-01-13 14:00:00+00:00,0,0001,0.8005303,80.05303
2023-01-13 15:00:00+00:00,0,0001,0.86778885,86.778885
2023-01-13 16:00:00+00:00,0,0001,0.81254774,81.254776
2023-01-13 17:00:00+00:00,0,0001,0.8028094,80.280945
2023-01-13 18:00:00+00:00,0,0001,0.7725762,77.25762
2023-01-13 19:00:00+00:00,0,0001,0.7912422,79.12422
2023-01-13 20:00:00+00:00,0,0001,0.9101516,91.01516
2023-01-13 21:00:00+00:00,0,0001,0.9524611,95.24611
2023-01-13 22:00:00+00:00,0,0001,0.94359344,94.359344
2023-01-13 23:00:00+00:00,0,0001,0.8949782,89.497826
2023-01-14 00:00:00+00:00,0,0001,0.938082,93.8082
2023-01-14 01:00:00+00:00,0,0001,0.970981,97.0981
2023-01-14 02:00:00+00:00,0,0001,0.9803564,98.03564
2023-01-14 03:00:00+00:00,0,0001,0.91724783,91.724785
2023-01-14 04:00:00+00:00,0,0001,0.9370078,93.700775
2023-01-14 05:00:00+00:00,0,0001,0.9471971,94.71971
2023-01-14 06:00:00+00:00,0,0001,0.9053402,90.53402
2023-01-14 07:00:00+00:00,0,0001,0.8237951,82.37951
2023-01-14 08:00:00+00:00,0,0001,0.7544495,75.44495
2023-01-14 09:00:00+00:00,0,0001,0.7182667,71.826675
2023-01-14 10:00:00+00:00,0,0001,0.75700325,75.700325
2023-01-14 11:00:00+00:00,0,0001,0.7593804,75.93804
2023-01-14 12:00:00+00:00,0,0001,0.7957196,79.57196
2023-01-14 13:00:00+00:00,0,0001,0.8293805,82.93805
2023-01-14 14:00:00+00:00,0,0001,0.9098457,90.98457
2023-01-14 15:00:00+00:00,0,0001,0.96595925,96.595924
2023-01-14 16:00:00+00:00,0,0001,0.953521,95.352104
2023-01-14 17:00:00+00:00,0,0001,0.9217458,92.174576
2023-01-14 18:00:00+00:00,0,0001,0.8967041,89.67041
2023-01-14 19:00:00+00:00,0,0001,0.8463203,84.63203
2023-01-14 20:00:00+00:00,0,0001,0.8434624,84.34624
2023-01-14 21:00:00+00:00,0,0001,0.8486949,84.86949
2023-01-14 22:00:00+00:00,0,0001,0.8677056,86.77056
2023-01-14 23:00:00+00:00,0,0001,0.85811585,85.811584
2023-01-15 00:00:00+00:00,0,0001,0.8368717,83.68717
2023-01-15 01:00:00+00:00,0,0001,0.83081883,83.08189
2023-01-15 02:00:00+00:00,0,0001,0.82228786,82.22878
2023-01-15 03:00:00+00:00,0,0001,0.8034492,80.344925
2023-01-15 04:00:00+00:00,0,0001,0.743801,74.3801
2023-01-15 05:00:00+00:00,0,0001,0.7198569,71.985695
2023-01-15 06:00:00+00:00,0,0001,0.71746254,71.746254
2023-01-15 07:00:00+00:00,0,0001,0.6863644,68.636444
2023-01-15 08:00:00+00:00,0,0001,0.68755496,68.75549
2023-01-15 09:00:00+00:00,0,0001,0.6629901,66.29901
2023-01-15 10:00:00+00:00,0,0001,0.5284603,52.84603
2023-01-15 11:00:00+00:00,0,0001,0.4459602,44.59602
2023-01-15 12:00:00+00:00,0,0001,0.42902187,42.902187
2023-01-15 13:00:00+00:00,0,0001,0.33386552,33.38655
2023-01-15 14:00:00+00:00,0,0001,0.27154073,27.154074
2023-01-15 15:00:00+00:00,0,0001,0.31424847,31.424847
2023-01-15 16:00:00+00:00,0,0001,0.27849156,27.849155
2023-01-15 17:00:00+00:00,0,0001,0.256334,25.6334
2023-01-15 18:00:00+00:00,0,0001,0.32728127,32.728127
2023-01-15 19:00:00+00:00,0,0001,0.43471068,43.47107
2023-01-15 20:00:00+00:00,0,0001,0.4548207,45.48207
2023-01-15 21:00:00+00:00,0,0001,0.47344038,47.344036
2023-01-15 22:00:00+00:00,0,0001,0.49114308,49.114307
2023-01-15 23:00:00+00:00,0,0001,0.49861953,49.861954
2023-01-16 00:00:00+00:00,0,0001,0.5692641,56.92641
2023-01-16 01:00:00+00:00,0,0001,0.74448276,74.44827
2023-01-16 02:00:00+00:00,0,0001,0.86487967,86.48797
2023-01-16 03:00:00+00:00,0,0001,0.85820705,85.8207
2023-01-16 04:00:00+00:00,0,0001,0.82338977,82.338974
2023-01-16 05:00:00+00:00,0,0001,0.88330185,88.330185
2023-01-16 06:00:00+00:00,0,0001,0.9401809,94.01809
2023-01-16 07:00:00+00:00,0,0001,0.9591919,95.91919
2023-01-16 08:00:00+00:00,0,0001,0.93894583,93.894585
2023-01-16 09:00:00+00:00,0,0001,0.9169663,91.69663
2023-01-16 10:00:00+00:00,0,0001,0.91628456,91.628456
2023-01-16 11:00:00+00:00,0,0001,0.9568744,95.68744
2023-01-16 12:00:00+00:00,0,0001,0.9857199,98.57199
2023-01-16 13:00:00+00:00,0,0001,0.9722391,97.22391
2023-01-16 14:00:00+00:00,0,0001,0.9665614,96.656136
2023-01-16 15:00:00+00:00,0,0001,0.97006834,97.006836
2023-01-16 16:00:00+00:00,0,0001,0.9213454,92.134544
2023-01-16 17:00:00+00:00,0,0001,0.9242392,92.42392
2023-01-16 18:00:00+00:00,0,0001,0.97146034,97.146034
2023-01-16 19:00:00+00:00,0,0001,0.9468197,94.68197
2023-01-16 20:00:00+00:00,0,0001,0.9127488,91.27488
2023-01-16 21:00:00+00:00,0,0001,0.9556271,95.562706
2023-01-16 22:00:00+00:00,0,0001,0.9790987,97.90987
2023-01-16 23:00:00+00:00,0,0001,0.9872659,98.726585
2023-01-17 00:00:00+00:00,0,0001,0.9796462,97.96462
2023-01-17 01:00:00+00:00,0,0001,0.9671498,96.71498
2023-01-17 02:00:00+00:00,0,0001,0.92271835,92.271835
2023-01-17 03:00:00+00:00,0,0001,0.90829897,90.829895
2023-01-17 04:00:00+00:00,0,0001,0.88537776,88.53777
2023-01-17 05:00:00+00:00,0,0001,0.8359508,83.59508
2023-01-17 06:00:00+00:00,0,0001,0.8012211,80.12211
2023-01-17 07:00:00+00:00,0,0001,0.8134579,81.34579
2023-01-17 08:00:00+00:00,0,0001,0.78903556,78.90356
2023-01-17 09:00:00+00:00,0,0001,0.7315584,73.15584
2023-01-17 10:00:00+00:00,0,0001,0.5215813,52.15813
2023-01-17 11:00:00+00:00,0,0001,0.5381951,53.819508
2023-01-17 12:00:00+00:00,0,0001,0.5443912,54.43912
2023-01-17 13:00:00+00:00,0,0001,0.5911833,59.118332
2023-01-17 14:00:00+00:00,0,0001,0.68095237,68.09524
2023-01-17 15:00:00+00:00,0,0001,0.727939,72.7939
2023-01-17 16:00:00+00:00,0,0001,0.6297643,62.976433
2023-01-17 17:00:00+00:00,0,0001,0.6680621,66.806206
2023-01-17 18:00:00+00:00,0,0001,0.6875061,68.75061
2023-01-17 19:00:00+00:00,0,0001,0.7280747,72.80747
2023-01-17 20:00:00+00:00,0,0001,0.7342705,73.42705
2023-01-17 21:00:00+00:00,0,0001,0.773235,77.3235
2023-01-17 22:00:00+00:00,0,0001,0.7092138,70.92138
2023-01-17 23:00:00+00:00,0,0001,0.7371604,73.71604
2023-01-18 00:00:00+00:00,0,0001,0.7073016,70.73016
2023-01-18 01:00:00+00:00,0,0001,0.59419125,59.419125
2023-01-18 02:00:00+00:00,0,0001,0.6114222,61.14222
2023-01-18 03:00:00+00:00,0,0001,0.554434,55.4434
2023-01-18 04:00:00+00:00,0,0001,0.52785105,52.785103
2023-01-18 05:00:00+00:00,0,0001,0.4330218,43.30218
2023-01-18 06:00:00+00:00,0,0001,0.37061697,37.0617
2023-01-18 07:00:00+00:00,0,0001,0.40212545,40.212543
2023-01-18 08:00:00+00:00,0,0001,0.32508257,32.50826
2023-01-18 09:00:00+00:00,0,0001,0.32759362,32.75936
2023-01-18 10:00:00+00:00,0,0001,0.36610073,36.610073
2023-01-18 11:00:00+00:00,0,0001,0.41505057,41.50506
2023-01-18 12:00:00+00:00,0,0001,0.42782485,42.782486
2023-01-18 13:00:00+00:00,0,0001,0.39188054,39.188053
2023-01-18 14:00:00+00:00,0,0001,0.41254345,41.254345
