,temp_C_mean,temp_C_min,temp_C_max,wind_speed_mean,wind_speed_min,wind_speed_max,precip_mm_sum
2023-09-01 00:00:00+00:00,21.172014,15.6813965,27.815338,2.6686094,1.238103,4.5336127,0.0034397724
2023-09-02 00:00:00+00:00,19.319044,16.368835,23.892822,1.6705233,1.0208241,2.8496914,0.49881935
2023-09-03 00:00:00+00:00,18.532393,16.376709,21.722076,2.7899084,1.8219851,3.9390545,0.8340238
2023-09-04 00:00:00+00:00,19.536089,15.774994,23.176666,4.3060184,2.249758,6.443003,0.22847557
2023-09-05 00:00:00+00:00,21.30389,18.263977,25.35791,2.9763997,0.5894946,4.178755,0.0686164
2023-09-06 00:00:00+00:00,22.298414,16.40863,28.33722,1.7681518,0.52868783,2.8651,0.0026202672
2023-09-07 00:00:00+00:00,23.025156,17.987518,29.065826,1.8648666,0.14374354,3.5619032,0.023302376
2023-09-08 00:00:00+00:00,22.445227,17.778717,28.246826,2.1074307,0.36930677,3.7218504,0.54797375
2023-09-09 00:00:00+00:00,20.620005,18.065887,23.658478,1.9937911,0.1506959,3.186968,0.493914
2023-09-10 00:00:00+00:00,19.897943,15.825592,24.927124,1.6021873,0.418698,2.7859602,0.69138765
2023-09-11 00:00:00+00:00,19.950174,17.258575,23.886963,1.7711091,0.99741393,2.864633,0.21430558
2023-09-12 00:00:00+00:00,20.313417,15.936737,25.953674,2.0985734,1.3452467,3.269589,0.008260969
2023-09-13 00:00:00+00:00,22.258554,16.094482,28.943604,1.757147,1.0498818,2.5245695,0.002801652
2023-09-14 00:00:00+00:00,23.407585,17.904358,29.540619,1.3135333,0.21879496,1.8626715,0.06895439
2023-09-15 00:00:00+00:00,21.008118,17.583496,25.23053,1.8348156,0.10550091,3.8289356,0.39933056
2023-09-16 00:00:00+00:00,18.247671,16.22406,20.802063,3.0886042,1.8022251,4.222408,1.4592324
2023-09-17 00:00:00+00:00,17.682093,15.445038,21.092194,4.2370396,2.3279724,6.6058254,0.4832221
2023-09-18 00:00:00+00:00,18.141886,14.6241455,22.876556,1.4344777,0.640322,2.2321172,0.019455891
2023-09-19 00:00:00+00:00,18.618662,12.319916,25.212067,1.7370429,0.80809754,3.1186776,0.0021448324
2023-09-20 00:00:00+00:00,17.67018,12.798279,22.994232,2.3075898,1.0010452,4.15931,0.24131045
2023-09-21 00:00:00+00:00,17.689455,14.3567505,20.72934,3.663874,2.0594842,4.5631227,0.31344938
2023-09-22 00:00:00+00:00,16.525362,12.408264,21.329285,2.4468553,1.5289034,3.6896281,0.011425393
2023-09-23 00:00:00+00:00,17.861713,10.321686,25.729431,1.4525591,0.8154165,1.7347772,4.721623e-05
2023-09-24 00:00:00+00:00,20.719753,13.299225,28.753815,1.7441481,0.8750059,2.2004428,4.674874e-06
2023-09-25 00:00:00+00:00,21.55275,13.961273,30.032013,1.3411018,0.22555763,1.9678786,4.207387e-06
2023-09-26 00:00:00+00:00,21.63854,15.333954,28.876099,1.1836262,0.28594932,1.9917091,8.882261e-06
2023-09-27 00:00:00+00:00,21.294619,15.04715,28.125732,1.3558326,0.41002905,2.3957927,3.7398995e-06
2023-09-28 00:00:00+00:00,21.963587,14.720123,29.465576,1.6139485,0.7324604,2.5822306,0.00031415152
2023-09-29 00:00:00+00:00,24.194677,16.582214,32.550385,1.6459838,0.84937304,2.1286662,0.00018839742
2023-09-30 00:00:00+00:00,25.494194,18.644928,33.90503,1.7079859,0.10292113,3.036729,6.411256e-06
2023-10-01 00:00:00+00:00,24.601364,17.127869,32.72992,1.2327206,0.17471954,1.9872649,0.0
2023-10-02 00:00:00+00:00,22.713797,16.616394,30.322845,1.3574487,0.2206458,2.2777545,0.0004754347
2023-10-03 00:00:00+00:00,22.273993,15.902161,29.901306,1.4776925,0.54057384,2.328553,0.00013276644
2023-10-04 00:00:00+00:00,22.141687,15.683197,29.80011,1.3884268,0.5575961,2.4276195,0.0002622604
2023-10-05 00:00:00+00:00,22.356882,15.360199,30.344238,1.2883807,0.13287275,2.2337089,0.0002935821
2023-10-06 00:00:00+00:00,24.086264,16.787842,32.32187,1.6500015,0.41837317,2.4894018,0.0
2023-10-07 00:00:00+00:00,24.062674,17.734833,31.685883,1.9102865,0.40747717,3.169443,0.0
2023-10-08 00:00:00+00:00,23.932243,16.576782,32.912384,1.2012547,0.06467911,1.9488446,1.4024622e-05
2023-10-09 00:00:00+00:00,23.717394,16.11618,31.77121,1.2460542,0.61843586,1.9027598,9.349749e-07
2023-10-10 00:00:00+00:00,22.611214,15.447144,30.175568,1.1535041,0.31848314,2.0820181,6.544824e-06
2023-10-11 00:00:00+00:00,21.788177,14.438843,29.993378,1.1764704,0.30291885,2.2426052,2.8049244e-06
2023-10-12 00:00:00+00:00,22.52801,15.686462,30.409851,1.5789318,0.5474956,2.5422032,0.006209635
2023-10-13 00:00:00+00:00,20.769186,16.848572,24.661255,1.9921685,0.8459948,3.0502033,0.22929135
2023-10-14 00:00:00+00:00,20.219584,17.107086,25.090698,1.3580838,0.3687136,2.529114,0.022708667
2023-10-15 00:00:00+00:00,18.303125,15.534027,21.445099,1.5971206,0.21994035,2.9337978,0.26763326
2023-10-16 00:00:00+00:00,19.689909,16.869843,22.549652,3.0530927,1.1489401,5.3114014,0.37256595
2023-10-17 00:00:00+00:00,19.702723,17.901184,20.629852,6.645943,5.142645,7.4910254,1.8374181
2023-10-18 00:00:00+00:00,18.652023,16.848267,21.167572,5.1409736,3.4159162,6.5737762,1.458233
2023-10-19 00:00:00+00:00,17.131414,14.025604,18.78653,6.5503006,5.5413556,8.396631,2.7566516
2023-10-20 00:00:00+00:00,14.6343775,11.478394,17.324127,4.841001,1.8136505,6.25618,0.19543499
2023-10-21 00:00:00+00:00,14.194249,10.797974,17.837677,1.6343417,1.134648,2.4553702,0.305561
2023-10-22 00:00:00+00:00,13.779423,11.87912,15.126343,2.9030685,0.79756397,4.097103,1.4828551
2023-10-23 00:00:00+00:00,12.908933,10.197754,15.886261,1.8165709,1.140175,3.2554832,0.54055333
2023-10-24 00:00:00+00:00,13.776001,9.235931,16.98648,3.7626398,1.2521095,6.0686073,1.1647079
2023-10-25 00:00:00+00:00,17.742699,15.639221,20.079987,3.760997,2.59338,4.9985886,0.3604772
2023-10-26 00:00:00+00:00,17.512022,14.102356,19.06076,5.2122917,2.5447803,7.513835,0.89359987
2023-10-27 00:00:00+00:00,15.323093,13.230316,18.596191,3.7338574,2.7754192,5.1100464,0.4149937
2023-10-28 00:00:00+00:00,16.078516,13.797211,19.045471,4.7139,3.2023096,6.3164515,1.1070397
2023-10-29 00:00:00+00:00,15.6705885,14.086273,17.578278,4.1078234,2.5582817,5.357627,1.2718565
2023-10-30 00:00:00+00:00,13.889663,10.76062,17.28888,2.5471818,0.8643332,4.3716855,0.19691597
2023-10-31 00:00:00+00:00,13.660541,10.834351,17.279663,2.0810974,0.69913846,3.6731772,0.68503195
2023-11-01 00:00:00+00:00,16.249342,13.441132,19.037354,4.881537,3.103457,6.2564363,0.975061
2023-11-02 00:00:00+00:00,14.804966,11.331757,17.20996,6.778044,4.42196,8.083406,0.6298855
2023-11-03 00:00:00+00:00,13.364719,11.29303,15.507629,4.9796915,3.1718574,6.6094403,0.37301567
2023-11-04 00:00:00+00:00,15.243798,12.661163,17.25879,6.542742,4.828768,8.26962,0.78957736
2023-11-05 00:00:00+00:00,12.781837,9.722839,15.909821,3.504594,1.9469897,4.658606,0.23473197
2023-11-06 00:00:00+00:00,10.421948,7.2599487,14.51001,2.2190356,1.0777113,4.3627744,0.14774472
2023-11-07 00:00:00+00:00,10.474473,6.60907,15.540131,1.789318,0.53583324,3.7596853,0.102317564
2023-11-08 00:00:00+00:00,12.261017,8.565582,15.59964,2.288967,0.57836723,3.9203544,0.70539314
2023-11-09 00:00:00+00:00,13.687951,11.19809,16.525543,2.5443912,1.5941014,3.6194584,0.011205206
2023-11-10 00:00:00+00:00,13.787944,9.696411,17.075195,2.4358175,1.3360826,3.5608313,0.20463467
2023-11-11 00:00:00+00:00,16.817938,15.454346,19.347107,3.5717506,2.946475,4.974765,0.24435845
2023-11-12 00:00:00+00:00,17.128517,15.273041,20.036835,2.3424623,0.9710563,3.2647576,0.13395898
2023-11-13 00:00:00+00:00,16.32776,13.859619,20.680237,1.1393813,0.19640863,1.8833213,0.014304179
2023-11-14 00:00:00+00:00,15.22927,12.16571,20.08786,0.98075074,0.17655224,1.9229693,0.019300217
2023-11-15 00:00:00+00:00,15.505066,12.104706,20.521088,0.8856384,0.42931733,1.1671203,0.01648314
2023-11-16 00:00:00+00:00,15.990311,13.467194,19.92154,1.274617,0.6208253,1.8599703,0.026855748
2023-11-17 00:00:00+00:00,15.901713,13.91394,19.46463,1.4178509,1.129331,1.5930673,0.0005422854
2023-11-18 00:00:00+00:00,15.241401,12.490601,20.1073,1.3403621,0.061052583,2.0888684,0.0017325084
2023-11-19 00:00:00+00:00,14.58242,11.294983,20.293884,1.183676,0.19329947,1.5947782,0.000963959
2023-11-20 00:00:00+00:00,13.567304,10.358582,18.733795,1.7166785,0.8566879,2.8119187,0.001465573
2023-11-21 00:00:00+00:00,11.599423,8.451996,15.824829,3.212859,2.4310138,4.318036,5.095613e-05
2023-11-22 00:00:00+00:00,10.758531,5.9477844,16.815643,3.229717,2.6713927,4.1571593,0.0
2023-11-23 00:00:00+00:00,10.711673,7.441559,16.426117,2.912119,1.628511,4.149648,0.0
2023-11-24 00:00:00+00:00,9.12758,3.8313293,15.834198,1.4982176,0.9259378,2.0286505,0.0
2023-11-25 00:00:00+00:00,9.052106,4.025116,15.835144,1.2054019,0.93403447,1.7540537,3.1789143e-05
2023-11-26 00:00:00+00:00,8.70631,4.3965454,13.830414,0.8990211,0.09781243,1.510409,0.0023561365
2023-11-27 00:00:00+00:00,11.359151,7.9055786,15.161255,1.0369378,0.33837965,1.8057197,0.05503823
2023-11-28 00:00:00+00:00,13.979619,11.948608,16.406067,2.279278,1.0857139,3.359158,0.44041243
2023-11-29 00:00:00+00:00,15.757713,14.425293,17.816956,3.8391817,2.8550358,5.3607883,0.48982722
2023-11-30 00:00:00+00:00,14.140788,9.932739,16.169678,3.606694,2.3175352,5.126355,2.793115
2023-12-01 00:00:00+00:00,8.951786,6.629547,12.375244,2.6540563,1.380202,4.5327544,0.07954486
2023-12-02 00:00:00+00:00,8.387893,5.350708,13.536804,1.1765107,0.20822588,2.1793122,0.006802877
2023-12-03 00:00:00+00:00,7.985681,3.6049805,11.525299,2.4994047,0.11729568,4.891095,0.63563
2023-12-04 00:00:00+00:00,11.360603,7.48584,14.458191,2.5282438,1.2324212,4.1259556,0.037026875
2023-12-05 00:00:00+00:00,8.014922,6.520874,9.409485,2.7929485,1.3045225,3.6079779,0.38597164
2023-12-06 00:00:00+00:00,9.519189,6.728485,12.934021,1.6976175,0.9513132,2.9927187,0.11697891
2023-12-07 00:00:00+00:00,12.088188,9.474518,14.334534,2.9671326,1.3334663,4.0505295,1.8344191
2023-12-08 00:00:00+00:00,12.656802,10.073853,15.309143,2.4709947,1.3397719,3.7574294,0.038125
2023-12-09 00:00:00+00:00,14.310982,11.588776,17.650085,2.374437,1.39625,3.4996426,0.13576208
2023-12-10 00:00:00+00:00,14.53683,12.95462,17.462921,1.277331,0.6567432,1.8190315,0.031952295
2023-12-11 00:00:00+00:00,14.186854,11.3949585,18.12143,1.8053603,1.2933763,2.425391,0.0695266
2023-12-12 00:00:00+00:00,14.900622,12.508362,17.690643,3.2141237,2.3251696,4.48879,0.4936611
2023-12-13 00:00:00+00:00,11.124558,7.5131836,13.6041565,3.3602266,2.5367374,4.949536,0.012906392
2023-12-14 00:00:00+00:00,8.388531,4.952484,13.699432,2.5363193,2.1759272,3.1379094,6.544824e-06
2023-12-15 00:00:00+00:00,9.637142,5.4637756,15.35498,3.319763,2.620533,4.294706,0.0
2023-12-16 00:00:00+00:00,9.252231,5.666687,15.167389,2.9563494,2.0042253,3.6703289,3.459407e-05
2023-12-17 00:00:00+00:00,7.4599533,3.8248596,13.865875,1.998005,1.0912961,2.5299501,0.00019774718
2023-12-18 00:00:00+00:00,6.179583,2.1148376,12.950043,1.7982906,1.0653504,2.2975104,0.00011126201
2023-12-19 00:00:00+00:00,5.6349945,0.651886,12.445618,1.5940528,0.671997,2.2623012,0.0030611074
2023-12-20 00:00:00+00:00,9.381203,5.037506,13.848206,3.149521,1.7747747,4.6067147,0.014501927
2023-12-21 00:00:00+00:00,8.310219,3.8346558,14.448181,2.3889904,1.9781541,2.8694432,1.4959598e-05
2023-12-22 00:00:00+00:00,8.463757,3.4305725,15.978088,2.126787,1.6891557,2.366148,0.000100509795
2023-12-23 00:00:00+00:00,7.704782,3.4036255,14.232513,1.8481337,1.1471913,2.4213314,0.00024309345
2023-12-24 00:00:00+00:00,6.831974,2.210907,13.319183,1.1333634,0.079562314,1.8944902,0.0037885183
2023-12-25 00:00:00+00:00,6.561699,3.1679382,11.7447815,1.0104475,0.28876132,1.4817151,0.00013323392
2023-12-26 00:00:00+00:00,6.191691,3.4023132,10.802429,1.2459108,0.52725315,1.780954,0.00018419004
2023-12-27 00:00:00+00:00,5.8973846,2.8095398,9.8237,1.7208666,1.4975818,2.1151147,0.004203647
2023-12-28 00:00:00+00:00,9.043468,6.263733,12.944183,1.8072621,1.305634,2.179294,0.20595065
2023-12-29 00:00:00+00:00,9.773411,7.9227295,12.829681,1.1409707,0.39494058,1.6298369,0.04080604
2023-12-30 00:00:00+00:00,9.78979,6.3767395,13.452026,1.3526455,0.7287304,2.598825,0.14973855
2023-12-31 00:00:00+00:00,10.396523,8.682861,13.244873,1.854095,0.9372062,2.6809225,0.02292904
2024-01-01 00:00:00+00:00,9.02551,4.6184387,13.847351,1.198224,0.69489413,2.0945249,0.009473633
2024-01-02 00:00:00+00:00,12.750813,8.757538,15.985291,3.7410533,2.030481,5.4150567,0.9456593
2024-01-03 00:00:00+00:00,13.611401,11.618591,14.801422,1.9620047,0.37667245,3.881881,0.440706
2024-01-04 00:00:00+00:00,12.000375,9.727417,14.536804,2.2017858,0.4592132,3.9419634,0.49153823
2024-01-05 00:00:00+00:00,8.32034,5.933655,11.43988,3.9807577,2.4232512,6.492099,0.004198972
2024-01-06 00:00:00+00:00,6.5895348,3.0801392,11.36145,1.7631623,1.1643655,2.3587275,0.00057734695
2024-01-07 00:00:00+00:00,5.3874245,1.2675476,11.813232,1.0156134,0.35537416,1.3573195,0.0
2024-01-08 00:00:00+00:00,5.2603326,1.8561096,8.681671,1.7385768,1.1371335,2.7196367,0.33924955
2024-01-09 00:00:00+00:00,8.11844,7.034851,9.728973,1.1179261,0.08368076,2.254519,0.118056
2024-01-10 00:00:00+00:00,9.235583,7.1467285,12.395874,1.4881552,0.78894544,2.6850348,0.071683586
2024-01-11 00:00:00+00:00,7.6857476,4.9216614,11.90802,1.4667143,1.0018094,2.0639522,0.0010097729
2024-01-12 00:00:00+00:00,7.9011726,3.7447815,12.656891,3.7942257,2.1807768,5.024083,0.07786003
2024-01-13 00:00:00+00:00,11.563087,9.994232,13.7013855,3.9685278,2.6786115,5.0497184,0.80066895
2024-01-14 00:00:00+00:00,13.333371,10.703766,16.49701,2.8049257,2.0743132,3.3696823,1.1741459
2024-01-15 00:00:00+00:00,15.79958,14.560516,17.724762,3.4741876,2.7127538,5.0718412,0.56783736
2024-01-16 00:00:00+00:00,15.604728,14.179657,17.46518,5.3652587,3.0039935,7.653949,1.6839584
2024-01-17 00:00:00+00:00,14.320003,13.318939,15.864197,6.6764874,5.161514,7.979889,1.0383302
2024-01-18 00:00:00+00:00,13.661312,12.254608,15.708496,2.7529953,0.6683303,5.0754128,1.6462395
2024-01-19 00:00:00+00:00,11.022521,7.079132,12.595947,2.8056734,0.83099324,5.34322,0.7656658
2024-01-20 00:00:00+00:00,7.158445,3.5186157,12.195099,1.2786194,0.82659465,1.9849937,0.00028563483
2024-01-21 00:00:00+00:00,7.5063224,2.2623596,14.6223755,1.0230566,0.1595407,1.9067042,0.000110327026
2024-01-22 00:00:00+00:00,9.822369,4.9944763,15.5354,0.8007691,0.10913058,1.1966187,0.021839611
2024-01-23 00:00:00+00:00,13.011731,9.243256,18.773315,1.8042359,1.0861979,2.3873556,0.0008704616
2024-01-24 00:00:00+00:00,13.874442,9.787598,20.243896,2.199525,1.3734672,2.7375298,0.00048899185
2024-01-25 00:00:00+00:00,13.55648,9.124207,20.607117,1.8458923,1.3931959,2.3959599,0.00021971908
2024-01-26 00:00:00+00:00,13.158951,8.796753,19.382996,1.9885157,1.5942638,2.4280326,0.00022205652
2024-01-27 00:00:00+00:00,13.390079,9.455994,19.462097,2.1582928,1.5719332,2.7358146,0.0018657423
2024-01-28 00:00:00+00:00,12.56578,10.063141,16.780853,2.1741767,1.7655071,2.6111984,0.002330892
2024-01-29 00:00:00+00:00,12.831555,9.772491,18.132599,1.9362108,1.3629571,2.237231,0.00020148707
2024-01-30 00:00:00+00:00,12.139901,8.360779,17.860748,2.2863152,1.6903856,3.005588,0.00022158904
2024-01-31 00:00:00+00:00,12.167603,8.354431,18.088531,2.3743944,1.5525892,2.992658,5.8903413e-05
2024-02-01 00:00:00+00:00,12.181702,7.6411743,19.153412,2.2678328,1.5555148,2.7215517,1.8699497e-05
2024-02-02 00:00:00+00:00,12.0371275,6.629883,19.017914,1.8209858,0.98266983,2.347168,0.0
2024-02-03 00:00:00+00:00,11.621512,6.883789,18.131897,1.8781624,0.95369196,2.598209,4.6748744e-07
2024-02-04 00:00:00+00:00,11.343169,6.368988,18.011292,1.2832323,0.4122653,1.9598713,5.6098493e-06
2024-02-05 00:00:00+00:00,11.388762,7.4801636,16.782928,0.97835326,0.34451932,1.7108465,0.00040764903
2024-02-06 00:00:00+00:00,11.78518,7.9608765,16.988342,1.4945375,0.64252436,3.3821435,0.00982378
2024-02-07 00:00:00+00:00,13.66529,10.9279175,17.217285,3.1004598,1.7037671,4.6767197,0.06326367
2024-02-08 00:00:00+00:00,12.525466,11.908508,13.306793,5.865131,3.8724341,7.529088,2.3457413
2024-02-09 00:00:00+00:00,12.635423,10.676239,14.224396,5.2098255,3.4794176,7.1821017,1.2662799
2024-02-10 00:00:00+00:00,9.870357,6.3946533,12.210999,4.3492193,1.7827247,6.274224,0.2716775
2024-02-11 00:00:00+00:00,10.083972,6.2762756,13.39209,2.516384,1.5718447,4.089085,0.998821
2024-02-12 00:00:00+00:00,15.146706,13.571808,18.281525,3.2330854,1.440953,4.446711,0.20567435
2024-02-13 00:00:00+00:00,15.748287,13.861572,18.401886,1.9408002,0.9126852,2.9638462,0.110910915
2024-02-14 00:00:00+00:00,16.696186,13.476807,21.021362,3.36456,1.5939908,4.700909,0.043025672
2024-02-15 00:00:00+00:00,14.9408045,11.110107,16.885773,3.8003623,1.5508285,4.83239,0.8254944
2024-02-16 00:00:00+00:00,12.535426,10.13092,16.503723,2.0982454,1.3081614,3.1217642,0.0012112599
2024-02-17 00:00:00+00:00,12.488182,7.672638,18.96994,1.7259086,1.2417946,2.2126443,1.7764522e-05
2024-02-18 00:00:00+00:00,13.132434,7.979706,19.840607,1.5497576,0.8630068,1.9186418,6.1240855e-05
2024-02-19 00:00:00+00:00,13.917133,8.4904175,20.643494,1.8918334,1.5281802,2.2829607,0.00021691417
2024-02-20 00:00:00+00:00,14.592491,9.47876,21.147583,1.8198863,0.79582965,2.502351,0.0
2024-02-21 00:00:00+00:00,13.269128,8.467377,19.40744,1.3824253,0.024699967,2.6050286,0.012380002
2024-02-22 00:00:00+00:00,12.151013,8.967621,14.999481,4.3873224,1.6085137,6.6394477,0.38218123
2024-02-23 00:00:00+00:00,9.284762,7.4674377,12.198822,5.127846,4.229973,6.6252947,0.44200468
2024-02-24 00:00:00+00:00,9.883559,7.559784,13.038422,4.357261,3.0062664,5.703439,0.31505987
2024-02-25 00:00:00+00:00,12.842312,10.35553,15.254608,6.105149,4.925106,8.174103,0.8257249
2024-02-26 00:00:00+00:00,9.903607,6.9579163,12.544373,6.0037866,4.790481,8.058996,0.05516305
2024-02-27 00:00:00+00:00,8.649608,4.4783936,13.745544,4.5431485,3.4079914,5.2159834,0.0
2024-02-28 00:00:00+00:00,9.807511,4.29776,15.9711,3.0431347,2.2266734,3.8276546,0.0030554978
2024-02-29 00:00:00+00:00,10.078408,6.779541,14.552795,4.478508,2.0017972,6.8186426,0.05525243
2024-03-01 00:00:00+00:00,8.913415,4.330139,13.7335205,2.9965394,1.5425322,4.5976253,0.32106987
2024-03-02 00:00:00+00:00,9.484393,6.749115,12.268616,5.1538453,3.0698338,7.1283894,0.764945
2024-03-03 00:00:00+00:00,9.242447,5.403595,13.137024,3.2467105,2.149852,5.46636,0.18468043
2024-03-04 00:00:00+00:00,11.363616,7.96402,14.4758,3.6238794,2.0147204,5.228312,0.23088829
2024-03-05 00:00:00+00:00,9.700025,5.3781433,14.59259,1.6965075,1.1357917,2.2987325,0.0013674007
2024-03-06 00:00:00+00:00,9.5856285,3.4446716,15.752502,1.9573783,1.0793593,3.385605,0.2454393
2024-03-07 00:00:00+00:00,9.136071,7.1768494,10.884918,4.626651,3.2785597,6.0143466,1.5679617
2024-03-08 00:00:00+00:00,9.672929,7.17218,12.418213,5.7817397,4.2678275,7.292665,1.4701114
2024-03-09 00:00:00+00:00,8.707169,7.115387,10.257416,5.351927,3.88636,6.708616,1.0390894
2024-03-10 00:00:00+00:00,10.796309,8.696228,13.734619,5.1070213,2.7331421,6.537103,0.23576559
2024-03-11 00:00:00+00:00,10.823882,6.934021,15.096863,2.3294685,1.3336058,3.5446792,0.017931882
2024-03-12 00:00:00+00:00,11.66924,5.1724854,18.527832,1.7751416,0.9144399,2.5665615,3.9268944e-05
2024-03-13 00:00:00+00:00,13.368239,7.945648,19.828278,2.4048257,1.1955955,3.6043675,0.00078771624
2024-03-14 00:00:00+00:00,13.21693,9.452728,17.584808,2.0395417,1.3340057,3.1554143,0.16796355
2024-03-15 00:00:00+00:00,14.445994,11.917603,18.061096,1.437795,0.17895085,2.1403744,0.06639163
2024-03-16 00:00:00+00:00,15.927905,11.843262,21.43219,1.3380356,0.47997525,2.2438738,0.009117875
2024-03-17 00:00:00+00:00,17.144491,12.214783,23.398712,1.4599429,0.25517297,2.2180977,0.00011079451
2024-03-18 00:00:00+00:00,16.964642,12.18042,23.587341,1.6504759,1.0643005,2.0428696,0.0035416847
2024-03-19 00:00:00+00:00,14.748948,11.225159,19.814056,1.3407735,0.35860255,2.5097675,0.005899691
2024-03-20 00:00:00+00:00,13.458426,9.584198,18.773438,2.0838969,1.0059199,3.4923456,0.10035598
2024-03-21 00:00:00+00:00,15.962948,10.335205,21.790344,2.912877,1.7704664,4.342206,0.034191094
2024-03-22 00:00:00+00:00,19.496298,15.652954,24.494232,3.247813,1.8937719,4.7971163,0.003029786
2024-03-23 00:00:00+00:00,19.962252,17.01767,24.449402,3.18663,1.8823003,4.788091,0.00010191226
2024-03-24 00:00:00+00:00,17.555475,14.109009,22.06723,2.827361,0.72297996,4.736758,0.1609461
2024-03-25 00:00:00+00:00,12.0626,7.0707397,14.293518,3.892822,0.4308039,6.9596324,0.23674123
2024-03-26 00:00:00+00:00,7.8530006,3.9336243,10.89032,5.2187724,2.9802492,7.477236,0.67624116
2024-03-27 00:00:00+00:00,11.78686,9.425598,14.099976,6.9791737,5.1962724,8.972694,1.3265886
2024-03-28 00:00:00+00:00,11.785689,9.3526,16.131683,5.585895,3.1736073,8.8507185,1.7628832
2024-03-29 00:00:00+00:00,9.525512,7.0494995,13.497467,3.1239135,2.2045283,5.0240216,0.7815052
2024-03-30 00:00:00+00:00,9.226486,7.3656616,11.964874,3.4837234,2.8498116,5.1157107,1.2912204
2024-03-31 00:00:00+00:00,9.552292,6.855652,12.814453,3.899318,2.700436,5.611971,0.7767203
2024-04-01 00:00:00+00:00,11.242249,7.9431458,15.332245,3.663104,1.9325958,5.03706,0.220626
2024-04-02 00:00:00+00:00,12.460182,9.380646,15.09079,4.231973,2.3900347,6.818321,0.44248992
2024-04-03 00:00:00+00:00,14.714424,11.532928,19.009094,2.0513206,0.65533566,3.1478963,0.021310413
2024-04-04 00:00:00+00:00,14.915231,9.485901,21.302887,2.4097629,0.15999867,4.341072,0.0005637898
2024-04-05 00:00:00+00:00,18.048113,10.626709,25.296265,4.49486,2.0993516,6.6240025,0.04258717
2024-04-06 00:00:00+00:00,16.542051,13.745605,18.650543,2.4286778,0.6053521,4.6385384,0.5861348
2024-04-07 00:00:00+00:00,15.005615,11.255798,19.696594,1.9959022,0.5453525,4.133605,0.20932591
2024-04-08 00:00:00+00:00,12.405963,7.7438354,15.75705,4.3597755,2.0995114,6.3693147,0.41363567
2024-04-09 00:00:00+00:00,11.522071,4.510681,18.245605,2.81014,2.1864998,3.7086966,0.0
2024-04-10 00:00:00+00:00,15.418105,7.919159,22.802856,2.418726,1.9744668,3.144322,0.0
2024-04-11 00:00:00+00:00,19.8468,13.177155,27.516876,2.7868006,1.5367332,3.9134421,0.0
2024-04-12 00:00:00+00:00,20.14299,13.788361,26.632812,1.5965377,0.5655614,2.479922,0.0
2024-04-13 00:00:00+00:00,20.151262,12.486389,27.937012,1.1920279,0.63354063,1.8127773,7.1058086e-05
2024-04-14 00:00:00+00:00,20.628864,13.470886,28.142456,1.192026,0.24010466,1.9209508,0.00072647544
2024-04-15 00:00:00+00:00,19.659143,13.65564,26.727295,2.4343746,1.1687092,4.0981345,7.947286e-05
2024-04-16 00:00:00+00:00,18.620783,11.463959,26.42398,1.7432375,1.0707315,2.6228676,8.882261e-06
2024-04-17 00:00:00+00:00,18.841393,12.490692,25.55075,1.6017733,0.8878527,2.686164,1.4024622e-06
2024-04-18 00:00:00+00:00,18.523018,13.105469,24.84317,1.564343,0.15020126,2.790186,0.009009885
2024-04-19 00:00:00+00:00,17.719213,12.967743,22.500824,1.891791,0.5833879,3.7131863,0.11123069
2024-04-20 00:00:00+00:00,17.509651,13.574036,22.464264,1.188142,0.40832487,2.126059,0.37174228
2024-04-21 00:00:00+00:00,17.480902,11.410706,24.079468,1.153715,0.18426186,1.8202697,0.06517616
2024-04-22 00:00:00+00:00,17.062052,10.685394,23.886108,2.0962772,0.39471102,3.2027593,5.1423617e-06
2024-04-23 00:00:00+00:00,15.704968,9.50946,21.846924,3.1678855,1.9555014,4.2520013,0.0
2024-04-24 00:00:00+00:00,15.551682,8.802704,22.109283,2.1337483,0.38625795,3.383014,0.0
2024-04-25 00:00:00+00:00,13.723121,9.389313,18.665161,4.101631,2.2023273,6.1082754,0.027877208
2024-04-26 00:00:00+00:00,12.247022,9.453674,16.0831,3.6768534,1.7144942,5.4569035,0.64767295
2024-04-27 00:00:00+00:00,11.551583,8.577972,15.775024,4.070287,1.907431,5.312682,0.15579392
2024-04-28 00:00:00+00:00,11.114909,6.3616333,16.265778,2.6988175,1.1297975,4.627626,0.15164497
2024-04-29 00:00:00+00:00,12.082173,5.981964,18.247711,3.415836,2.252874,5.1700797,0.012494069
2024-04-30 00:00:00+00:00,12.0395975,7.8804626,16.515259,3.2399075,1.262705,5.42734,0.73508656
2024-05-01 00:00:00+00:00,10.790147,7.3132935,13.646881,3.9318593,1.6932632,6.0173864,0.24615268
2024-05-02 00:00:00+00:00,10.965774,5.9825745,15.896423,2.5338595,1.3259586,4.4193134,0.10070988
2024-05-03 00:00:00+00:00,13.294736,7.0426636,19.367737,1.8774556,0.53753704,3.3716366,0.047805734
2024-05-04 00:00:00+00:00,15.114188,9.0997925,19.996918,2.7025833,1.2170625,4.492204,0.25233895
2024-05-05 00:00:00+00:00,16.087616,13.559509,19.12387,3.7006204,1.997628,5.39983,0.50804144
2024-05-06 00:00:00+00:00,15.369938,11.21402,20.632904,3.0474892,2.0278513,4.517113,0.00779769
