date,avg_price_eur_mwh
2023-08-09,100.46869565217392
2023-08-10,104.95
2023-08-11,112.60583333333334
2023-08-12,96.15863636363638
2023-08-13,73.92708333333333
2023-08-14,97.79590909090908
2023-08-15,94.55826086956522
2023-08-16,107.32125
2023-08-17,114.58739130434783
2023-08-18,106.76818181818182
2023-08-19,110.62565217391304
2023-08-20,111.55391304347825
2023-08-21,118.9304347826087
2023-08-22,124.54
2023-08-23,136.74136363636364
2023-08-24,130.43217391304347
2023-08-25,112.38608695652174
2023-08-26,100.77045454545454
2023-08-27,62.1
2023-08-28,91.19291666666668
2023-08-29,102.77958333333333
2023-08-30,108.72958333333334
2023-08-31,111.19
2023-09-01,105.15826086956521
2023-09-02,101.53625
2023-09-03,63.10909090909092
2023-09-04,88.41875
2023-09-05,107.0388
2023-09-06,106.66999999999999
2023-09-07,107.42260869565216
2023-09-08,104.74166666666667
2023-09-09,100.75954545454546
2023-09-10,102.92217391304348
2023-09-11,116.62875000000001
2023-09-12,116.79347826086956
2023-09-13,107.54291666666666
2023-09-14,108.93608695652173
2023-09-15,115.16391304347826
2023-09-16,98.97956521739131
2023-09-17,69.83904761904762
2023-09-18,110.43478260869566
2023-09-19,108.88956521739131
2023-09-20,94.01304347826088
2023-09-21,93.86708333333333
2023-09-22,103.76260869565218
2023-09-23,109.93909090909091
2023-09-24,100.21181818181817
2023-09-25,120.94380952380953
2023-09-26,121.82130434782609
2023-09-27,115.25458333333334
2023-09-28,119.7905
2023-09-29,119.62625000000001
2023-09-30,104.74083333333334
2023-10-01,100.57478260869566
2023-10-02,115.36125
2023-10-03,106.25521739130434
2023-10-04,104.63869565217392
2023-10-05,105.19666666666666
2023-10-06,106.01
2023-10-07,97.44380952380952
2023-10-08,103.63909090909091
2023-10-09,122.52095238095238
2023-10-10,126.76409090909091
2023-10-11,123.13454545454546
2023-10-12,122.59045454545456
2023-10-13,119.52541666666667
2023-10-14,135.11291666666668
2023-10-15,134.9257142857143
2023-10-16,136.56541666666666
2023-10-17,102.38826086956522
2023-10-18,57.869166666666665
2023-10-19,73.8329411764706
2023-10-20,32.06
2023-10-21,69.91739130434782
2023-10-22,85.30041666666666
2023-10-23,126.07166666666666
2023-10-24,99.33875
2023-10-25,66.89416666666666
2023-10-26,49.99956521739131
2023-10-27,37.70875
2023-10-28,7.079375
2023-10-29,14.394761904761905
2023-10-30,38.660869565217396
2023-10-31,92.90478260869565
2023-11-01,4.390666666666666
2023-11-02,4.06
2023-11-03,5.28578947368421
2023-11-04,1.1138095238095238
2023-11-05,14.956666666666669
2023-11-06,62.270434782608696
2023-11-07,98.10489361702129
2023-11-08,89.6275
2023-11-09,71.21782608695652
2023-11-10,52.46666666666667
2023-11-11,8.821052631578947
2023-11-12,28.549999999999997
2023-11-13,48.72666666666667
2023-11-14,72.81809523809524
2023-11-15,94.90125
2023-11-16,102.56375000000001
2023-11-17,118.19041666666668
2023-11-18,88.42608695652174
2023-11-19,71.67173913043479
2023-11-20,90.8445
2023-11-21,40.40904761904762
2023-11-22,31.236666666666668
2023-11-23,52.72291666666666
2023-11-24,68.38652173913043
2023-11-25,89.2575
2023-11-26,117.02583333333332
2023-11-27,106.94166666666666
2023-11-28,108.95708333333333
2023-11-29,84.18458333333334
2023-11-30,99.41130434782609
2023-12-01,95.5125
2023-12-02,82.41833333333334
2023-12-03,79.92285714285715
2023-12-04,78.60541666666667
2023-12-05,112.31318181818182
2023-12-06,105.98434782608695
2023-12-07,80.76695652173912
2023-12-08,28.79939393939394
2023-12-09,36.76090909090909
2023-12-10,42.09095238095238
2023-12-11,75.92083333333333
2023-12-12,69.02
2023-12-13,57.49666666666667
2023-12-14,71.47380952380952
2023-12-15,74.07041666666667
2023-12-16,80.30125
2023-12-17,75.80458333333333
2023-12-18,98.42791666666666
2023-12-19,85.17
2023-12-20,59.72083333333333
2023-12-21,53.92391304347826
2023-12-22,52.28304347826087
2023-12-23,48.18130434782609
2023-12-24,67.53391304347826
2023-12-25,64.08421052631579
2023-12-26,92.93826086956521
2023-12-27,81.65173913043478
2023-12-28,98.46208333333334
2023-12-29,102.84375
2023-12-30,65.56791666666668
2023-12-31,36.56809523809524
2024-01-01,36.699999999999996
2024-01-02,40.38130434782609
2024-01-03,65.164
2024-01-04,91.17833333333333
2024-01-05,67.51958333333333
2024-01-06,52.6635
2024-01-07,76.8232
2024-01-08,106.68085106382979
2024-01-09,113.55416666666667
2024-01-10,99.96173913043478
2024-01-11,96.85541666666667
2024-01-12,97.13
2024-01-13,87.45217391304348
2024-01-14,74.77541666666667
2024-01-15,87.93
2024-01-16,83.75565217391303
2024-01-17,26.390454545454546
2024-01-18,53.928636363636365
2024-01-19,70.94583333333334
2024-01-20,81.0491304347826
2024-01-21,64.02590909090908
2024-01-22,71.59347826086957
2024-01-23,79.9504347826087
2024-01-24,83.3982608695652
2024-01-25,77.24130434782609
2024-01-26,73.01260869565218
2024-01-27,65.8468181818182
2024-01-28,51.637499999999996
2024-01-29,78.50625000000001
2024-01-30,81.37416666666667
2024-01-31,82.39291666666666
2024-02-01,70.69625
2024-02-02,65.52652173913043
2024-02-03,60.748333333333335
2024-02-04,63.37695652173913
2024-02-05,81.60739130434783
2024-02-06,72.66125
2024-02-07,50.3804
2024-02-08,37.36595744680851
2024-02-09,41.99
2024-02-10,16.63923076923077
2024-02-11,42.59695652173913
2024-02-12,47.56272727272728
2024-02-13,64.38095238095238
2024-02-14,58.278333333333336
2024-02-15,51.81
2024-02-16,54.54956521739131
2024-02-17,49.83761904761904
2024-02-18,46.36958333333333
2024-02-19,46.186521739130434
2024-02-20,54.04565217391304
2024-02-21,44.334782608695654
2024-02-22,10.609
2024-02-23,7.082272727272727
2024-02-24,8.805
2024-02-25,3.277857142857143
2024-02-26,4.419473684210526
2024-02-27,5.196470588235294
2024-02-28,16.66
2024-02-29,5.131
2024-03-01,2.8888235294117646
2024-03-02,4.649523809523809
2024-03-03,7.928333333333334
2024-03-04,7.1715
2024-03-05,38.31545454545455
2024-03-06,36.76
2024-03-07,9.318
2024-03-08,1.7266666666666668
2024-03-09,0.8438461538461539
2024-03-10,1.8685714285714285
2024-03-11,29.698461538461537
2024-03-12,38.32380952380952
2024-03-13,36.529583333333335
2024-03-14,31.005454545454544
2024-03-15,39.35826086956522
2024-03-16,31.222608695652173
2024-03-17,36.07888888888888
2024-03-18,63.333000000000006
2024-03-19,68.5547619047619
2024-03-20,55.48583333333334
2024-03-21,35.50869565217391
2024-03-22,20.977916666666665
2024-03-23,2.618125
2024-03-24,13.914545454545454
2024-03-25,20.900434782608695
2024-03-26,3.091666666666667
2024-03-27,0.8657142857142858
2024-03-28,0.784
2024-03-29,4.585217391304347
2024-03-30,5.055789473684211
2024-03-31,0.9207692307692308
2024-04-01,5.576153846153845
2024-04-02,7.205714285714286
2024-04-03,9.835
2024-04-04,5.756
2024-04-05,0.14636363636363636
2024-04-06,2.1177777777777775
2024-04-07,9.738
2024-04-08,0.8400000000000001
2024-04-09,3.830833333333333
2024-04-10,5.7891176470588235
2024-04-11,17.027368421052632
2024-04-12,18.115000000000002
2024-04-13,10.443333333333333
2024-04-14,5.8
2024-04-15,3.0517391304347825
2024-04-16,2.239375
2024-04-17,2.777391304347826
2024-04-18,6.228888888888889
2024-04-19,14.759090909090908
2024-04-20,4.972857142857142
2024-04-21,2.621052631578947
2024-04-22,2.190434782608696
2024-04-23,10.606875
2024-04-24,23.9785
2024-04-25,41.199
2024-04-26,54.74166666666667
2024-04-27,29.252499999999998
2024-04-28,35.90421052631579
2024-04-29,60.76727272727273
2024-04-30,50.87083333333334
2024-05-01,10.475652173913044
2024-05-02,16.694347826086954
2024-05-03,25.215454545454545
2024-05-04,20.22705882352941
2024-05-05,21.017391304347825
2024-05-06,49.46333333333333
2024-05-07,40.3495652173913
2024-05-08,24.7635
2024-05-09,42.544444444444444
2024-05-10,30.3972
2024-05-11,16.710789473684212
2024-05-12,24.341538461538462
2024-05-13,22.465238095238096
2024-05-14,8.44047619047619
2024-05-15,20.107499999999998
2024-05-16,40.7675
2024-05-17,51.91916666666666
2024-05-18,38.457499999999996
2024-05-19,28.218181818181815
2024-05-20,35.4125
2024-05-21,46.00625
2024-05-22,46.6604347826087
2024-05-23,61.28916666666667
2024-05-24,73.83041666666666
2024-05-25,46.61333333333333
2024-05-26,25.952499999999997
2024-05-27,30.863478260869567
2024-05-28,30.99952380952381
2024-05-29,38.88125
2024-05-30,22.931
2024-05-31,3.604
2024-06-01,1.8399999999999999
2024-06-02,5.138695652173913
2024-06-03,44.829
2024-06-04,95.94782608695652
2024-06-05,99.60428571428572
2024-06-06,92.82458333333334
2024-06-07,80.37904761904763
2024-06-08,66.58086956521738
2024-06-09,31.68285714285714
2024-06-10,54.321739130434786
2024-06-11,63.67214285714286
2024-06-12,63.989
2024-06-13,72.24045454545454
2024-06-14,43.984545454545454
2024-06-15,15.496315789473684
2024-06-16,14.108947368421052
2024-06-17,34.0175
2024-06-18,66.32363636363635
2024-06-19,80.08571428571429
2024-06-20,90.26625
2024-06-21,84.7604761904762
2024-06-22,47.51727272727273
2024-06-23,26.9415
2024-06-24,61.96818181818182
2024-06-25,76.6504761904762
2024-06-26,96.90541666666667
2024-06-27,89.395
2024-06-28,81.91083333333333
2024-06-29,52.53826086956522
2024-06-30,50.773809523809526
2024-07-01,63.525000000000006
2024-07-02,62.9855
2024-07-03,73.14136363636364
2024-07-04,76.90299999999999
2024-07-05,62.443333333333335
2024-07-06,29.649545454545454
2024-07-07,37.23086956521739
2024-07-08,75.80681818181819
2024-07-09,74.01125
2024-07-10,89.22695652173913
2024-07-11,83.25884615384615
2024-07-12,59.48568181818182
2024-07-13,57.55954545454545
2024-07-14,56.025
2024-07-15,55.330000000000005
2024-07-16,87.75
2024-07-17,94.81347826086957
2024-07-18,101.625
2024-07-19,96.8817391304348
2024-07-20,52.458181818181814
2024-07-21,39.8945
2024-07-22,80.21041666666666
2024-07-23,92.60863636363636
2024-07-24,94.92041666666667
2024-07-25,90.4695652173913
2024-07-26,95.09791666666666
2024-07-27,74.26045454545455
2024-07-28,79.39
2024-07-29,108.61565217391303
2024-07-30,99.29318181818181
2024-07-31,105.65499999999999
2024-08-01,108.33608695652174
2024-08-02,93.03
2024-08-03,75.75434782608696
2024-08-04,75.81916666666666
2024-08-05,109.04565217391306
2024-08-06,105.04304347826086
2024-08-07,97.69136363636363
2024-08-08,105.10499999999999
2024-08-09,103.34363636363636
2024-08-10,78.77454545454545
2024-08-11,93.442
2024-08-12,105.79434782608696
2024-08-13,106.06166666666667
2024-08-14,85.39999999999999
2024-08-15,63.544666666666664
2024-08-16,88.91208333333333
2024-08-17,83.38708333333334
2024-08-18,70.63777777777779
2024-08-19,97.60434782608696
2024-08-20,93.75083333333333
2024-08-21,83.29782608695652
2024-08-22,108.69608695652173
2024-08-23,106.66130434782609
2024-08-24,67.44550000000001
2024-08-25,39.538
2024-08-26,98.05739130434783
2024-08-27,108.13227272727272
2024-08-28,107.555
2024-08-29,120.5908695652174
2024-08-30,117.0695652173913
2024-08-31,116.6195652173913
2024-09-01,101.97608695652173
2024-09-02,116.12041666666666
2024-09-03,106.79916666666666
2024-09-04,95.53625
2024-09-05,104.93
2024-09-06,87.25541666666668
2024-09-07,93.87899999999999
2024-09-08,76.86619047619048
2024-09-09,89.83809523809524
2024-09-10,80.18782608695652
2024-09-11,80.155
2024-09-12,73.0109090909091
2024-09-13,53.24105263157895
2024-09-14,52.68190476190476
2024-09-15,39.632
2024-09-16,29.502999999999997
2024-09-17,36.5065
2024-09-18,94.90181818181819
2024-09-19,108.04916666666666
2024-09-20,106.16999999999999
2024-09-21,84.99625
2024-09-22,73.00565217391305
2024-09-23,90.78208333333333
2024-09-24,94.96272727272726
2024-09-25,50.960869565217386
2024-09-26,31.203000000000003
2024-09-27,47.22625
2024-09-28,53.65571428571428
2024-09-29,52.5521052631579
2024-09-30,97.44045454545454
2024-10-01,97.88869565217392
2024-10-02,90.5908695652174
2024-10-03,72.98
2024-10-04,98.1375
2024-10-05,60.149523809523814
2024-10-06,27.84842105263158
2024-10-07,53.206250000000004
2024-10-08,31.116521739130434
2024-10-09,29.12227272727273
2024-10-10,85.37772727272727
2024-10-11,83.82916666666667
2024-10-12,71.88166666666667
2024-10-13,55.60477272727273
2024-10-14,103.4575
2024-10-15,85.27130434782609
2024-10-16,51.799130434782604
2024-10-17,51.352380952380955
2024-10-18,66.02590909090908
2024-10-19,49.10521739130435
2024-10-20,59.71611111111112
2024-10-21,92.90333333333332
2024-10-22,81.50695652173913
2024-10-23,86.63166666666666
2024-10-24,69.36304347826086
2024-10-25,64.30041666666666
2024-10-26,54.56217391304348
2024-10-27,76.30916666666667
2024-10-28,77.21913043478261
2024-10-29,73.33
2024-10-30,81.84260869565217
2024-10-31,101.03583333333334
2024-11-01,82.01875
2024-11-02,91.1713043478261
2024-11-03,72.18958333333333
2024-11-04,108.71913043478261
2024-11-05,117.94416666666666
2024-11-06,116.14333333333333
2024-11-07,112.64434782608696
2024-11-08,118.13181818181819
2024-11-09,110.25500000000001
2024-11-10,92.9004347826087
2024-11-11,78.96333333333332
2024-11-12,73.14652173913043
2024-11-13,105.5268085106383
2024-11-14,119.50791666666667
2024-11-15,124.26125
2024-11-16,113.195
2024-11-17,114.21458333333334
2024-11-18,136.59666666666666
2024-11-19,130.52318181818183
2024-11-20,95.45
2024-11-21,80.41869565217391
2024-11-22,120.36869565217391
2024-11-23,73.27624999999999
2024-11-24,12.471578947368421
2024-11-25,87.37208333333332
2024-11-26,143.61772727272728
2024-11-27,137.8726086956522
2024-11-28,131.32
2024-11-29,128.55714285714285
2024-11-30,123.37434782608696
2024-12-01,128.05434782608697
2024-12-02,143.28166666666667
2024-12-03,139.78833333333333
2024-12-04,137.78571428571428
2024-12-05,135.56652173913042
2024-12-06,117.4159090909091
2024-12-07,35.735217391304346
2024-12-08,32.67529411764706
2024-12-09,72.86391304347826
2024-12-10,135.97782608695653
2024-12-11,141.19909090909093
2024-12-12,146.51500000000001
2024-12-13,143.37
2024-12-14,128.25829787234042
2024-12-15,101.19545454545455
2024-12-16,121.36708333333333
2024-12-17,121.63625
2024-12-18,111.69916666666667
2024-12-19,84.89666666666668
2024-12-20,116.24695652173912
2024-12-21,91.94130434782609
2024-12-22,50.46083333333333
2024-12-23,51.40086956521739
2024-12-24,74.11666666666666
2024-12-25,102.88958333333333
2024-12-26,134.60608695652175
2024-12-27,133.69458333333333
2024-12-28,134.14391304347825
2024-12-29,135.8908695652174
2024-12-30,141.08333333333334
2024-12-31,136.4395652173913
2025-01-01,103.36130434782608
2025-01-02,135.1004347826087
2025-01-03,120.81217391304347
2025-01-04,111.26833333333333
2025-01-05,47.014347826086954
2025-01-06,53.09695652173913
2025-01-07,85.09625
2025-01-08,98.15333333333332
2025-01-09,89.05375
2025-01-10,112.36791666666666
2025-01-11,95.8075
2025-01-12,73.97083333333333
2025-01-13,126.0584
2025-01-14,138.58044444444445
2025-01-15,141.3078260869565
2025-01-16,134.10083333333333
2025-01-17,134.21434782608694
2025-01-18,133.94
2025-01-19,124.26458333333333
2025-01-20,145.07739130434783
2025-01-21,138.76125
2025-01-22,135.01708333333332
2025-01-23,139.26041666666666
2025-01-24,90.20583333333333
2025-01-25,41.85916666666667
2025-01-26,25.206666666666667
2025-01-27,22.314090909090908
2025-01-28,20.210500000000003
2025-01-29,55.37714285714286
2025-01-30,42.435833333333335
2025-01-31,99.50833333333333
2025-02-01,95.09583333333335
2025-02-02,125.29913043478261
2025-02-03,134.49652173913043
2025-02-04,143.22125
2025-02-05,117.72666666666667
2025-02-06,138.86260869565217
2025-02-07,115.9875
2025-02-08,106.065
2025-02-09,112.93954545454545
2025-02-10,139.33958333333334
2025-02-11,133.5859090909091
2025-02-12,120.19083333333333
2025-02-13,130.8808
2025-02-14,123.69688888888888
2025-02-15,85.747
2025-02-16,89.4225
2025-02-17,137.165
2025-02-18,79.84458333333333
2025-02-19,124.73391304347827
2025-02-20,86.43666666666667
2025-02-21,53.68761904761905
2025-02-22,72.14166666666667
2025-02-23,67.71739130434783
2025-02-24,78.265
2025-02-25,96.10833333333333
2025-02-26,105.92958333333333
2025-02-27,120.39333333333333
2025-02-28,111.05217391304348
2025-03-01,64.02583333333332
2025-03-02,66.88565217391304
2025-03-03,97.87833333333333
2025-03-04,95.85583333333334
2025-03-05,77.83666666666666
2025-03-06,78.74333333333333
2025-03-07,46.94391304347826
2025-03-08,16.135
2025-03-09,49.83045454545454
2025-03-10,88.36041666666667
2025-03-11,98.59863636363637
2025-03-12,95.09217391304347
2025-03-13,109.27583333333332
2025-03-14,59.0375
2025-03-15,53.777142857142856
2025-03-16,61.21608695652174
2025-03-17,85.93883720930232
2025-03-18,56.67625
2025-03-19,23.938499999999998
2025-03-20,25.85238095238095
2025-03-21,10.888181818181819
2025-03-22,17.46294117647059
2025-03-23,28.579583333333332
2025-03-24,48.32863636363636
2025-03-25,42.7075
2025-03-26,43.68666666666667
2025-03-27,67.51166666666667
2025-03-28,28.283499999999997
2025-03-29,5.198095238095238
2025-03-30,3.7786363636363633
2025-03-31,40.5852380952381
2025-04-01,58.52391304347826
2025-04-02,28.51090909090909
2025-04-03,22.63590909090909
2025-04-04,12.80142857142857
2025-04-05,24.007391304347824
2025-04-06,27.889545454545452
2025-04-07,65.97952380952381
2025-04-08,44.8525
2025-04-09,32.28478260869565
2025-04-10,20.804761904761904
2025-04-11,20.561363636363634
2025-04-12,28.138181818181817
2025-04-13,18.652916666666666
2025-04-14,24.907
2025-04-15,13.159047619047618
2025-04-16,15.076818181818181
2025-04-17,29.613823529411764
2025-04-18,10.57318181818182
2025-04-19,1.4616666666666667
2025-04-20,8.925454545454546
2025-04-21,50.7475
2025-04-22,63.115833333333335
2025-04-23,45.979565217391304
2025-04-24,53.102631578947374
2025-04-25,31.763333333333332
2025-04-26,5.821428571428571
2025-04-27,16.212105263157895
2025-04-28,17.434761904761906
2025-04-29,7.7435
2025-04-30,21.20782608695652
2025-05-01,17.98217391304348
2025-05-02,18.1425
2025-05-03,15.93304347826087
2025-05-04,22.250588235294117
2025-05-05,44.69263157894736
2025-05-06,47.0535
2025-05-07,47.61578947368421
2025-05-08,41.57260869565217
2025-05-09,34.913809523809526
2025-05-10,13.543333333333335
2025-05-11,8.097058823529412
2025-05-12,34.5815
2025-05-13,51.805
2025-05-14,37.93695652173913
2025-05-15,18.527894736842104
2025-05-16,14.711000000000002
2025-05-17,18.825833333333332
2025-05-18,10.986818181818181
2025-05-19,15.569545454545453
2025-05-20,20.331904761904763
2025-05-21,22.745238095238093
2025-05-22,7.2072222222222235
2025-05-23,8.131666666666666
2025-05-24,14.575999999999999
2025-05-25,11.209565217391305
2025-05-26,23.3335
2025-05-27,38.062777777777775
2025-05-28,35.582608695652176
2025-05-29,40.996249999999996
2025-05-30,57.14636363636364
2025-05-31,43.93909090909091
2025-06-01,23.318695652173915
2025-06-02,40.20652173913044
2025-06-03,57.5921052631579
2025-06-04,67.6725
2025-06-05,74.10666666666667
2025-06-06,81.5852380952381
2025-06-07,47.91090909090909
2025-06-08,41.515499999999996
2025-06-09,67.82636363636364
2025-06-10,99.63
2025-06-11,72.96708333333333
2025-06-12,66.15347826086956
2025-06-13,75.23333333333333
2025-06-14,56.96521739130435
2025-06-15,22.44363636363636
2025-06-16,70.97904761904762
2025-06-17,97.59307692307692
2025-06-18,105.8945652173913
2025-06-19,115.95708333333334
2025-06-20,112.60304347826086
2025-06-21,87.58714285714285
2025-06-22,70.51086956521739
2025-06-23,110.78249999999998
2025-06-24,99.605
2025-06-25,79.00826086956522
2025-06-26,92.67583333333333
2025-06-27,95.44956521739131
2025-06-28,67.8952380952381
2025-06-29,78.31409090909091
2025-06-30,111.0486956521739
2025-07-01,112.63739130434782
2025-07-02,101.7790909090909
2025-07-03,91.18833333333333
2025-07-04,102.04608695652173
2025-07-05,80.4352380952381
2025-07-06,60.45318181818182
2025-07-07,61.97565217391305
2025-07-08,51.73136363636363
2025-07-09,93.08608695652174
2025-07-10,106.65173913043478
2025-07-11,97.5904347826087
2025-07-12,75.91208333333334
2025-07-13,71.981
2025-07-14,83.87375
2025-07-15,85.3595652173913
2025-07-16,105.43714285714285
2025-07-17,102.01739130434783
2025-07-18,94.62115384615385
2025-07-19,55.539736842105256
2025-07-20,30.493684210526315
2025-07-21,62.309583333333336
2025-07-22,83.48608695652175
2025-07-23,82.78541666666666
2025-07-24,50.54761904761905
2025-07-25,43.48541666666667
2025-07-26,40.30954545454545
2025-07-27,35.197500000000005
2025-07-28,35.926818181818184
2025-07-29,38.02761904761905
2025-07-30,42.53666666666667
2025-07-31,65.40124999999999
2025-08-01,63.92458333333334
2025-08-02,42.763333333333335
2025-08-03,32.35
2025-08-04,74.6842857142857
2025-08-05,53.42913043478261
2025-08-06,86.06727272727272
2025-08-07,85.88826086956522
2025-08-08,79.01681818181818
2025-08-09,66.2221052631579
2025-08-10,61.50363636363636
2025-08-11,82.88956521739131
2025-08-12,90.17458333333333
2025-08-13,102.02565217391304
2025-08-14,95.9375
2025-08-15,72.66217391304347
2025-08-16,77.29173913043478
2025-08-17,77.69619047619048
2025-08-18,97.41625
2025-08-19,76.21021739130435
2025-08-20,68.33333333333333
2025-08-21,54.52217391304348
2025-08-22,55.09291666666667
2025-08-23,64.43375
2025-08-24,65.59434782608696
