Unnamed: 0,Data,Sunlight (em minutos),avg_price_eur_mwh,temp_C_mean,temp_C_min,temp_C_max,wind_speed_mean,wind_speed_min,wind_speed_max,precip_mm_sum,mean_cloud,min_cloud,max_cloud
179,2023-06-29,895.2,103.37125,23.073524,17.901733,28.973083,4.422273,2.7657983,6.2965527,0.00012435166,6.278597,0.00068215764,29.677052
180,2023-06-30,894.6,95.41428571428573,23.694809,16.087067,30.718048,3.6776707,3.2031248,4.6537843,0.0,1.9527197,0.0,19.346817
181,2023-07-01,894.0,89.45052631578947,26.122614,18.241302,33.57074,2.361488,0.9161284,3.2357943,0.0,0.1979409,0.0,0.75870293
182,2023-07-02,893.4,90.91285714285716,27.198812,19.987274,34.296967,1.8908693,0.34930447,3.38124,0.01922168,4.5862966,0.0,30.077085
183,2023-07-03,892.2,117.77142857142856,25.332825,19.331146,32.371094,2.7797585,1.295204,5.008371,0.00077509414,3.986426,0.0,18.13394
184,2023-07-04,892.2,112.9282608695652,22.810867,16.29956,30.401062,3.6333084,2.8940005,5.0109506,0.0006194209,10.322218,0.0,39.17962
185,2023-07-05,891.0,109.1308,22.787542,16.39859,29.754486,3.0168962,1.4224284,4.997131,0.0014258367,25.66902,0.79920155,58.47764
186,2023-07-06,890.4,111.49863636363636,22.524313,16.128387,29.844604,2.9996052,1.8649995,4.3765416,0.0005722046,33.60548,0.79410326,69.17808
187,2023-07-07,889.2,100.64782608695651,21.797785,15.305878,28.645935,2.892312,1.339613,5.0257945,0.00325231,11.4317465,0.19419952,41.843475
188,2023-07-08,888.6,93.29818181818182,21.29049,16.27359,27.313568,2.443889,0.62312174,4.3016763,0.035026025,36.729687,3.3877385,65.394035
189,2023-07-09,887.4,93.76652173913044,22.14508,14.104431,29.91455,3.0001223,2.3230522,4.3230724,7.479799e-06,7.735621,0.0,29.85951
190,2023-07-10,886.8,108.83826086956525,25.326262,15.775696,34.719727,2.5174568,1.1697475,3.8532221,3.973643e-05,0.14697056,0.0,1.8892894
191,2023-07-11,885.0,104.38695652173914,23.983084,17.554932,31.109741,3.3111048,2.3091276,4.7758713,3.459407e-05,12.750305,0.5461928,61.73476
192,2023-07-12,883.8,100.73541666666668,23.248117,16.639587,30.514679,3.5659854,2.5108953,4.967758,0.00069281633,43.91601,13.720596,81.54943
193,2023-07-13,882.6,104.9340909090909,24.68537,16.304932,33.460297,2.7958791,1.7832844,4.0658,0.0,6.354934,0.0,32.649822
194,2023-07-14,881.4,87.05416666666667,23.387022,17.601074,30.111969,3.2212336,1.8455815,4.9840446,0.034600146,16.141272,0.0,52.60423
195,2023-07-15,880.2,67.19444444444444,21.249956,16.749207,26.42746,4.024102,3.270939,5.1406174,0.018919216,39.182835,0.0,80.61538
196,2023-07-16,878.4,64.66315789473684,20.652819,12.733978,28.481628,3.4366255,2.8983474,4.3679276,0.0,6.452682,0.0,27.676641
197,2023-07-17,877.2,89.32434782608696,24.008322,14.319946,33.66931,2.1338928,0.72403413,3.1701605,3.6931506e-05,1.6201468,0.0,13.193503
198,2023-07-18,876.0,97.30304347826086,24.320908,17.83554,31.865387,2.1439755,1.4254096,3.6349854,0.0011215024,17.623186,0.14253505,32.77139
199,2023-07-19,874.8,94.53458333333332,23.96758,17.03534,32.269318,2.44266,1.4229504,4.4703245,0.0004819795,9.726826,0.033210304,37.353336
200,2023-07-20,873.0,93.65875,21.425238,16.032715,28.332855,3.8655472,2.3821018,5.9345813,8.8355126e-05,9.171761,0.43284696,42.94588
201,2023-07-21,871.8,94.34136363636364,20.701017,15.10083,26.946808,3.6858199,2.6603396,5.024201,0.003271477,19.263346,0.7377355,45.928635
202,2023-07-22,870.0,94.83285714285714,21.846827,14.378052,29.73581,2.336064,1.3635588,3.7062123,8.882261e-06,13.070426,0.0,44.275837
203,2023-07-23,868.2,67.88363636363637,21.786245,15.126434,28.865784,3.3179739,2.1384287,5.1111035,0.0075812433,15.739602,1.1331356,28.038582
204,2023-07-24,867.0,88.99347826086957,20.989672,17.003265,26.615967,4.2351694,3.0151446,5.62487,0.0041396013,32.437046,0.9876925,83.44267
205,2023-07-25,864.6,91.97217391304348,20.933868,13.921478,28.61972,3.4478953,2.653259,4.6490316,2.6179296e-05,6.705334,0.0,25.302557
206,2023-07-26,863.4,102.55125,23.761347,14.879639,32.573517,2.0218868,0.6475211,3.6920555,0.00016782798,0.19173115,0.0,3.3339913
207,2023-07-27,861.0,98.71625,21.247946,16.75122,27.483154,3.2966964,2.0469468,4.7119274,0.0021784916,23.039757,0.761252,63.906322
208,2023-07-28,859.8,97.4695652173913,22.381853,15.046387,29.942017,2.9142525,1.8153405,4.716566,0.006931436,10.77227,3.4628115,16.370886
209,2023-07-29,858.0,91.6295652173913,24.138956,18.445496,30.906494,2.8968594,1.6334963,4.822228,0.008732664,18.887623,0.021362305,42.701633
210,2023-07-30,855.6,84.2345,23.758667,16.620789,31.532227,3.2075996,2.1084123,5.107866,4.721623e-05,5.7367606,0.0,31.037167
211,2023-07-31,854.4,89.77130434782607,22.420889,15.34906,30.273102,4.021091,2.7429185,5.9369106,0.00067550596,2.7598512,0.0,18.344906
212,2023-08-01,852.0,88.46909090909091,23.497599,17.337189,30.984161,4.102487,3.054454,5.5722466,0.0066093374,23.533907,6.5400968,43.855484
213,2023-08-02,850.2,77.29941176470588,22.710403,17.945862,28.86493,4.305097,3.258352,5.507829,0.053863436,43.716366,12.735092,76.49134
214,2023-08-03,847.8,65.46318181818182,21.311415,14.546295,28.422668,4.665206,3.6137698,6.1536145,9.349749e-07,7.5082817,0.0,33.294247
215,2023-08-04,846.6,71.91526315789474,23.393167,14.701447,31.823792,3.5900185,2.6813104,4.4972615,0.0,2.1097267,0.0,8.866649
216,2023-08-05,844.2,79.28772727272727,26.983133,17.99002,35.37628,2.7135036,2.231419,3.162597,0.0,0.07355484,0.0,0.8489991
217,2023-08-06,841.8,51.68404761904762,29.412949,19.474304,38.657135,2.1787374,1.4760668,2.713096,0.0,0.0045387414,0.0,0.07589901
218,2023-08-07,840.0,85.732,29.874466,22.17694,38.59207,1.8667283,0.56573534,3.2855072,0.0,1.5990208,0.0,12.269107
219,2023-08-08,837.6,98.9525,28.178087,21.771515,36.319183,2.4193304,0.9937201,3.386979,7.3395524e-05,6.919781,0.8503992,14.9623375
220,2023-08-09,835.8,100.46869565217392,25.354055,20.674469,32.07782,2.1221492,0.7714347,3.988791,0.00022112155,21.017538,0.048145965,52.007156
221,2023-08-10,833.4,104.95,24.74534,17.102936,33.71631,2.639864,1.717066,4.2244515,0.00045065788,9.481149,0.32729203,37.244156
222,2023-08-11,831.6,112.60583333333334,26.307526,17.457245,35.736298,2.9657762,1.7701536,4.532213,0.00057080213,4.8167253,0.052023493,15.627909
223,2023-08-12,829.2,96.15863636363638,25.472082,19.106628,33.167694,3.6085813,2.5284297,5.21044,0.00020569445,9.226743,0.0,32.201214
224,2023-08-13,826.8,73.92708333333333,22.128296,15.178467,30.022797,3.2444432,2.2179923,4.5883427,6.0305876e-05,12.053573,0.739782,28.426945
225,2023-08-14,824.4,97.79590909090908,21.557825,13.914246,29.719543,2.9943836,2.0965912,4.479847,0.00010471718,27.60998,6.2147074,57.623398
226,2023-08-15,822.6,94.55826086956522,22.489893,15.668671,30.213684,2.9288023,1.8639877,4.845139,7.947287e-06,52.718494,0.1504337,95.12045
227,2023-08-16,820.2,107.32125,22.201464,15.44928,29.949554,2.9738295,2.0169508,4.6293807,0.00049179676,8.411031,0.65296847,23.504675
228,2023-08-17,817.2,114.58739130434785,22.437529,15.91626,30.176392,2.8797367,1.8057905,4.568035,0.001524944,30.643745,0.34919292,57.640343
229,2023-08-18,815.4,106.76818181818182,23.253662,17.232697,30.171143,2.2359998,0.6407827,3.7279856,0.003177512,54.197235,12.8139,96.86128
230,2023-08-19,813.0,110.62565217391304,25.010437,19.36084,31.628815,1.8700162,0.53824896,3.322601,0.003973643,34.820633,9.440666,52.601284
231,2023-08-20,810.6,111.55391304347825,26.863358,19.636108,34.9534,2.3103504,1.4075451,3.4418557,0.00010752211,43.64145,17.322891,82.68957
232,2023-08-21,808.2,118.9304347826087,28.701254,19.638062,38.281708,1.9516262,0.90664536,3.2001996,0.0,14.947411,0.12070599,48.731186
233,2023-08-22,806.4,124.54,30.506971,22.528992,38.673096,1.2647142,0.62548,2.3187943,0.010819529,10.345925,1.1320585,18.609404
234,2023-08-23,803.4,136.74136363636364,29.683023,22.376343,37.44928,1.4175019,0.1262943,3.1285212,0.0075882557,2.4791806,0.0805305,11.7050705
235,2023-08-24,801.6,130.43217391304347,27.642252,20.719238,35.437958,2.0343862,0.9962356,3.9220457,0.00019587722,6.786816,0.011776195,24.466913
236,2023-08-25,798.6,112.38608695652174,26.152924,19.255066,33.964783,2.6797342,1.7593342,4.22369,0.0015324238,42.573204,1.1308737,79.948654
237,2023-08-26,796.8,100.77045454545454,21.218672,16.251038,26.758057,4.232839,2.2871022,6.1332316,0.0004978741,38.324856,3.3929083,74.84928
238,2023-08-27,793.8,62.1,19.919436,13.377502,26.47342,4.7012553,3.548597,5.6225333,0.0,38.14964,1.3228831,74.48404
239,2023-08-28,792.0,91.19291666666668,21.626846,14.904236,28.675293,3.8886025,2.6876776,5.644248,1.02847225e-05,4.535929,0.096866384,18.070679
240,2023-08-29,789.0,102.77958333333332,21.82312,15.529633,29.127136,4.198057,3.1351142,5.9696674,9.817236e-06,14.2911005,1.4590274,27.558413
241,2023-08-30,786.6,108.72958333333334,22.141106,15.498779,29.58316,3.582136,2.8090093,4.5286913,5.1423617e-06,26.07028,4.9411187,46.35315
242,2023-08-31,784.2,111.19,23.235144,15.519928,31.139465,2.0792186,0.6314232,3.3725297,1.0418291e-05,26.717674,7.7099247,44.963844
243,2023-09-01,781.8,105.1582608695652,21.172014,15.6813965,27.815338,2.6686094,1.238103,4.5336127,0.0034397724,61.154266,9.659568,97.98957
244,2023-09-02,779.4,101.53625,19.319044,16.368835,23.892822,1.6705233,1.0208241,2.8496914,0.49881935,73.06215,55.771194,94.75636
245,2023-09-03,776.4,63.10909090909092,18.532393,16.376709,21.722076,2.7899084,1.8219851,3.9390545,0.8340238,73.83139,46.35753,95.20648
246,2023-09-04,774.6,88.41875,19.536089,15.774994,23.176666,4.3060184,2.249758,6.443003,0.22847557,70.324745,38.677547,99.651924
247,2023-09-05,771.6,107.0388,21.30389,18.263977,25.35791,2.9763997,0.5894946,4.178755,0.0686164,75.12432,50.59107,95.747826
248,2023-09-06,769.2,106.67,22.298414,16.40863,28.33722,1.7681518,0.52868783,2.8651,0.0026202672,74.07519,13.730361,99.04595
249,2023-09-07,766.8,107.42260869565216,23.025156,17.987518,29.065826,1.8648666,0.14374354,3.5619032,0.023302376,56.51395,18.61662,87.7259
250,2023-09-08,764.4,104.74166666666667,22.445227,17.778717,28.246826,2.1074307,0.36930677,3.7218504,0.54797375,62.615337,8.515697,94.298744
251,2023-09-09,761.4,100.75954545454546,20.620005,18.065887,23.658478,1.9937911,0.1506959,3.186968,0.493914,67.731255,36.35078,93.98825
252,2023-09-10,759.6,102.92217391304348,19.897943,15.825592,24.927124,1.6021873,0.418698,2.7859602,0.69138765,71.36479,32.121296,88.00595
253,2023-09-11,756.6,116.62875,19.950174,17.258575,23.886963,1.7711091,0.99741393,2.864633,0.21430558,58.179733,29.229557,80.715195
254,2023-09-12,754.2,116.79347826086956,20.313417,15.936737,25.953674,2.0985734,1.3452467,3.269589,0.008260969,36.659863,6.131089,82.235466
255,2023-09-13,751.8,107.54291666666666,22.258554,16.094482,28.943604,1.757147,1.0498818,2.5245695,0.002801652,24.17893,5.1186237,44.359024
256,2023-09-14,749.4,108.93608695652172,23.407585,17.904358,29.540619,1.3135333,0.21879496,1.8626715,0.06895439,54.146866,40.691277,67.09146
257,2023-09-15,746.4,115.16391304347826,21.008118,17.583496,25.23053,1.8348156,0.10550091,3.8289356,0.39933056,54.29833,35.747894,79.02222
258,2023-09-16,744.0,98.97956521739133,18.247671,16.22406,20.802063,3.0886042,1.8022251,4.222408,1.4592324,75.971886,28.549627,99.61462
259,2023-09-17,741.6,69.83904761904762,17.682093,15.445038,21.092194,4.2370396,2.3279724,6.6058254,0.4832221,63.822037,28.328068,89.137535
260,2023-09-18,738.6,110.43478260869566,18.141886,14.6241455,22.876556,1.4344777,0.640322,2.2321172,0.019455891,54.450573,11.344676,86.81863
261,2023-09-19,736.2,108.88956521739132,18.618662,12.319916,25.212067,1.7370429,0.80809754,3.1186776,0.0021448324,24.632936,2.4604707,54.132225
262,2023-09-20,733.8,94.01304347826088,17.67018,12.798279,22.994232,2.3075898,1.0010452,4.15931,0.24131045,57.348007,32.094185,88.308464
263,2023-09-21,731.4,93.86708333333333,17.689455,14.3567505,20.72934,3.663874,2.0594842,4.5631227,0.31344938,87.5075,49.534122,99.25813
264,2023-09-22,728.4,103.76260869565218,16.525362,12.408264,21.329285,2.4468553,1.5289034,3.6896281,0.011425393,57.67488,1.2091423,95.49736
265,2023-09-23,726.0,109.93909090909092,17.861713,10.321686,25.729431,1.4525591,0.8154165,1.7347772,4.721623e-05,20.856527,0.0,74.770256
266,2023-09-24,723.6,100.21181818181816,20.719753,13.299225,28.753815,1.7441481,0.8750059,2.2004428,4.674874e-06,0.70438606,0.0,2.1065028
267,2023-09-25,721.2,120.94380952380952,21.55275,13.961273,30.032013,1.3411018,0.22555763,1.9678786,4.207387e-06,1.5811456,0.0,7.8348675
268,2023-09-26,718.2,121.82130434782609,21.63854,15.333954,28.876099,1.1836262,0.28594932,1.9917091,8.882261e-06,29.01159,0.5710018,61.277145
269,2023-09-27,716.4,115.25458333333334,21.294619,15.04715,28.125732,1.3558326,0.41002905,2.3957927,3.7398995e-06,59.98209,15.681439,86.824234
270,2023-09-28,713.4,119.7905,21.963587,14.720123,29.465576,1.6139485,0.7324604,2.5822306,0.00031415152,12.72482,0.120059736,46.910294
271,2023-09-29,710.4,119.62625,24.194677,16.582214,32.550385,1.6459838,0.84937304,2.1286662,0.00018839742,9.967338,0.0,26.823765
272,2023-09-30,708.6,104.74083333333334,25.494194,18.644928,33.90503,1.7079859,0.10292113,3.036729,6.411256e-06,0.664408,0.0,2.7189007
273,2023-10-01,705.6,100.57478260869566,24.601364,17.127869,32.72992,1.2327206,0.17471954,1.9872649,0.0,15.578636,0.0,63.482346
274,2023-10-02,703.2,115.36125,22.713797,16.616394,30.322845,1.3574487,0.2206458,2.2777545,0.0004754347,14.029407,0.8611343,42.95421
275,2023-10-03,700.8,106.25521739130434,22.273993,15.902161,29.901306,1.4776925,0.54057384,2.328553,0.00013276644,26.279734,5.2008057,74.327934
276,2023-10-04,697.8,104.63869565217392,22.141687,15.683197,29.80011,1.3884268,0.5575961,2.4276195,0.0002622604,31.826843,0.05823472,79.035324
277,2023-10-05,695.4,105.19666666666666,22.356882,15.360199,30.344238,1.2883807,0.13287275,2.2337089,0.0002935821,31.359678,1.4364085,73.98588
278,2023-10-06,693.0,106.01,24.086264,16.787842,32.32187,1.6500015,0.41837317,2.4894018,0.0,61.54391,28.284803,97.121765
279,2023-10-07,690.6,97.44380952380952,24.062674,17.734833,31.685883,1.9102865,0.40747717,3.169443,0.0,49.51486,2.384105,76.249214
280,2023-10-08,688.2,103.63909090909092,23.932243,16.576782,32.912384,1.2012547,0.06467911,1.9488446,1.4024622e-05,10.799545,0.7032327,25.440819
281,2023-10-09,685.2,122.52095238095238,23.717394,16.11618,31.77121,1.2460542,0.61843586,1.9027598,9.349749e-07,1.5017761,0.0,5.8700743
282,2023-10-10,683.4,126.76409090909092,22.611214,15.447144,30.175568,1.1535041,0.31848314,2.0820181,6.544824e-06,11.231095,0.015043371,37.694992
283,2023-10-11,680.4,123.13454545454546,21.788177,14.438843,29.993378,1.1764704,0.30291885,2.2426052,2.8049244e-06,39.77172,3.180937,69.06189
284,2023-10-12,678.0,122.59045454545456,22.52801,15.686462,30.409851,1.5789318,0.5474956,2.5422032,0.006209635,15.308186,3.8894832,60.27085
285,2023-10-13,675.6,119.52541666666669,20.769186,16.848572,24.661255,1.9921685,0.8459948,3.0502033,0.22929135,89.89731,66.785995,99.87814
286,2023-10-14,673.2,135.11291666666668,20.219584,17.107086,25.090698,1.3580838,0.3687136,2.529114,0.022708667,76.92979,48.097103,99.994865
287,2023-10-15,670.2,134.9257142857143,18.303125,15.534027,21.445099,1.5971206,0.21994035,2.9337978,0.26763326,89.67281,70.79837,99.03076
288,2023-10-16,667.8,136.56541666666666,19.689909,16.869843,22.549652,3.0530927,1.1489401,5.3114014,0.37256595,94.590096,80.53815,99.91663
289,2023-10-17,665.4,102.38826086956522,19.702723,17.901184,20.629852,6.645943,5.142645,7.4910254,1.8374181,89.723625,66.76984,99.648186
290,2023-10-18,663.0,57.869166666666665,18.652023,16.848267,21.167572,5.1409736,3.4159162,6.5737762,1.458233,73.65619,50.78057,95.10455
291,2023-10-19,660.6,73.8329411764706,17.131414,14.025604,18.78653,6.5503006,5.5413556,8.396631,2.7566516,87.29336,42.91845,99.99164
292,2023-10-20,658.2,32.06,14.6343775,11.478394,17.324127,4.841001,1.8136505,6.25618,0.19543499,52.634335,42.88025,63.387955
293,2023-10-21,655.8,69.91739130434782,14.194249,10.797974,17.837677,1.6343417,1.134648,2.4553702,0.305561,80.56209,47.941677,99.97789
294,2023-10-22,653.4,85.30041666666666,13.779423,11.87912,15.126343,2.9030685,0.79756397,4.097103,1.4828551,87.52479,30.095179,100.0
295,2023-10-23,651.0,126.07166666666666,12.908933,10.197754,15.886261,1.8165709,1.140175,3.2554832,0.54055333,66.99349,18.59253,97.370285
296,2023-10-24,648.0,99.33875,13.776001,9.235931,16.98648,3.7626398,1.2521095,6.0686073,1.1647079,75.22048,26.884264,99.492004
297,2023-10-25,646.2,66.89416666666666,17.742699,15.639221,20.079987,3.760997,2.59338,4.9985886,0.3604772,93.71096,84.4644,99.70419
298,2023-10-26,643.8,49.99956521739131,17.512022,14.102356,19.06076,5.2122917,2.5447803,7.513835,0.89359987,94.67002,78.94474,99.58833
299,2023-10-27,641.4,37.70875,15.323093,13.230316,18.596191,3.7338574,2.7754192,5.1100464,0.4149937,81.09965,61.770775,98.335175
300,2023-10-28,639.0,7.079375,16.078516,13.797211,19.045471,4.7139,3.2023096,6.3164515,1.1070397,74.56115,61.978943,98.059044
301,2023-10-29,636.6,14.394761904761904,15.6705885,14.086273,17.578278,4.1078234,2.5582817,5.357627,1.2718565,95.993935,75.889786,99.76975
302,2023-10-30,634.8,38.6608695652174,13.889663,10.76062,17.28888,2.5471818,0.8643332,4.3716855,0.19691597,65.52488,31.441185,97.59547
303,2023-10-31,632.4,92.90478260869564,13.660541,10.834351,17.279663,2.0810974,0.69913846,3.6731772,0.68503195,88.86856,64.9776,99.46917
304,2023-11-01,630.0,4.390666666666666,16.249342,13.441132,19.037354,4.881537,3.103457,6.2564363,0.975061,84.61181,75.81712,92.19626
305,2023-11-02,627.6,4.06,14.804966,11.331757,17.20996,6.778044,4.42196,8.083406,0.6298855,78.40176,57.52477,90.50354
306,2023-11-03,625.2,5.28578947368421,13.364719,11.29303,15.507629,4.9796915,3.1718574,6.6094403,0.37301567,84.21856,59.352165,96.08
307,2023-11-04,623.4,1.1138095238095238,15.243798,12.661163,17.25879,6.542742,4.828768,8.26962,0.78957736,78.33524,37.801083,97.49027
308,2023-11-05,621.0,14.956666666666669,12.781837,9.722839,15.909821,3.504594,1.9469897,4.658606,0.23473197,49.06207,35.842285,75.86767
309,2023-11-06,619.2,62.270434782608696,10.421948,7.2599487,14.51001,2.2190356,1.0777113,4.3627744,0.14774472,30.9134,7.9370832,42.981102
310,2023-11-07,616.8,98.10489361702128,10.474473,6.60907,15.540131,1.789318,0.53583324,3.7596853,0.102317564,58.26138,24.656803,91.58056
311,2023-11-08,615.0,89.6275,12.261017,8.565582,15.59964,2.288967,0.57836723,3.9203544,0.70539314,88.47247,43.44479,100.0
312,2023-11-09,612.6,71.21782608695652,13.687951,11.19809,16.525543,2.5443912,1.5941014,3.6194584,0.011205206,73.080894,38.44565,99.54834
313,2023-11-10,610.8,52.46666666666667,13.787944,9.696411,17.075195,2.4358175,1.3360826,3.5608313,0.20463467,82.477516,50.16799,96.57841
314,2023-11-11,608.4,8.821052631578947,16.817938,15.454346,19.347107,3.5717506,2.946475,4.974765,0.24435845,96.03411,89.538826,99.37841
315,2023-11-12,606.6,28.55,17.128517,15.273041,20.036835,2.3424623,0.9710563,3.2647576,0.13395898,80.774124,41.002018,96.41472
316,2023-11-13,604.2,48.72666666666667,16.32776,13.859619,20.680237,1.1393813,0.19640863,1.8833213,0.014304179,71.10097,26.094612,98.941505
317,2023-11-14,603.0,72.81809523809524,15.22927,12.16571,20.08786,0.98075074,0.17655224,1.9229693,0.019300217,44.634792,27.773472,65.30482
318,2023-11-15,601.2,94.90125,15.505066,12.104706,20.521088,0.8856384,0.42931733,1.1671203,0.01648314,64.55529,38.85121,86.73469
319,2023-11-16,599.4,102.56375,15.990311,13.467194,19.92154,1.274617,0.6208253,1.8599703,0.026855748,80.135826,56.242783,99.4128
320,2023-11-17,597.0,118.19041666666668,15.901713,13.91394,19.46463,1.4178509,1.129331,1.5930673,0.0005422854,58.20078,28.230017,92.63586
321,2023-11-18,595.2,88.42608695652174,15.241401,12.490601,20.1073,1.3403621,0.061052583,2.0888684,0.0017325084,23.924318,0.6781006,48.02045
322,2023-11-19,593.4,71.67173913043479,14.58242,11.294983,20.293884,1.183676,0.19329947,1.5947782,0.000963959,29.439949,1.1061007,59.015972
323,2023-11-20,591.6,90.8445,13.567304,10.358582,18.733795,1.7166785,0.8566879,2.8119187,0.001465573,62.25961,34.066666,84.085014
324,2023-11-21,589.8,40.40904761904762,11.599423,8.451996,15.824829,3.212859,2.4310138,4.318036,5.095613e-05,16.86007,0.011776195,38.403
325,2023-11-22,588.6,31.236666666666668,10.758531,5.9477844,16.815643,3.229717,2.6713927,4.1571593,0.0,0.7351714,0.0,6.0533233
326,2023-11-23,587.4,52.72291666666666,10.711673,7.441559,16.426117,2.912119,1.628511,4.149648,0.0,6.8501835,0.0,19.254906
327,2023-11-24,585.6,68.38652173913043,9.12758,3.8313293,15.834198,1.4982176,0.9259378,2.0286505,0.0,0.5310896,0.003949334,1.1709774
328,2023-11-25,583.8,89.2575,9.052106,4.025116,15.835144,1.2054019,0.93403447,1.7540537,3.1789143e-05,15.686248,0.6626264,61.893307
329,2023-11-26,582.0,117.02583333333332,8.70631,4.3965454,13.830414,0.8990211,0.09781243,1.510409,0.0023561365,84.687416,43.118755,99.28194
330,2023-11-27,581.4,106.94166666666666,11.359151,7.9055786,15.161255,1.0369378,0.33837965,1.8057197,0.05503823,92.98685,79.74548,98.334274
331,2023-11-28,579.6,108.95708333333332,13.979619,11.948608,16.406067,2.279278,1.0857139,3.359158,0.44041243,97.14677,89.311844,99.90504
332,2023-11-29,578.4,84.18458333333334,15.757713,14.425293,17.816956,3.8391817,2.8550358,5.3607883,0.48982722,93.08199,60.120815,100.0
333,2023-11-30,577.2,99.41130434782607,14.140788,9.932739,16.169678,3.606694,2.3175352,5.126355,2.793115,98.51166,94.824326,100.0
334,2023-12-01,576.0,95.5125,8.951786,6.629547,12.375244,2.6540563,1.380202,4.5327544,0.07954486,55.39453,17.323967,98.845825
335,2023-12-02,574.8,82.41833333333334,8.387893,5.350708,13.536804,1.1765107,0.20822588,2.1793122,0.006802877,32.47604,6.571907,55.11697
336,2023-12-03,573.6,79.92285714285715,7.985681,3.6049805,11.525299,2.4994047,0.11729568,4.891095,0.63563,77.377144,8.903701,99.09708
337,2023-12-04,572.4,78.60541666666667,11.360603,7.48584,14.458191,2.5282438,1.2324212,4.1259556,0.037026875,83.22126,68.59461,99.71539
338,2023-12-05,571.2,112.31318181818182,8.014922,6.520874,9.409485,2.7929485,1.3045225,3.6079779,0.38597164,97.55698,76.73336,100.0
339,2023-12-06,570.6,105.98434782608696,9.519189,6.728485,12.934021,1.6976175,0.9513132,2.9927187,0.11697891,86.824554,54.90019,99.934265
340,2023-12-07,569.4,80.76695652173912,12.088188,9.474518,14.334534,2.9671326,1.3334663,4.0505295,1.8344191,95.87226,69.254906,100.0
341,2023-12-08,568.8,28.79939393939394,12.656802,10.073853,15.309143,2.4709947,1.3397719,3.7574294,0.038125,80.99879,48.692806,98.564995
342,2023-12-09,568.2,36.76090909090909,14.310982,11.588776,17.650085,2.374437,1.39625,3.4996426,0.13576208,96.45469,84.33469,99.76078
343,2023-12-10,567.0,42.09095238095238,14.53683,12.95462,17.462921,1.277331,0.6567432,1.8190315,0.031952295,76.75816,41.024242,99.365875
344,2023-12-11,567.0,75.92083333333333,14.186854,11.3949585,18.12143,1.8053603,1.2933763,2.425391,0.0695266,90.40449,49.9096,100.0
345,2023-12-12,565.8,69.02,14.900622,12.508362,17.690643,3.2141237,2.3251696,4.48879,0.4936611,92.703224,69.20697,99.99339
346,2023-12-13,565.2,57.49666666666667,11.124558,7.5131836,13.6041565,3.3602266,2.5367374,4.949536,0.012906392,50.30956,6.1873136,97.08992
347,2023-12-14,565.2,71.47380952380952,8.388531,4.952484,13.699432,2.5363193,2.1759272,3.1379094,6.544824e-06,13.463528,0.0,38.983837
348,2023-12-15,564.6,74.07041666666667,9.637142,5.4637756,15.35498,3.319763,2.620533,4.294706,0.0,10.619949,0.0,36.16857
349,2023-12-16,564.6,80.30125,9.252231,5.666687,15.167389,2.9563494,2.0042253,3.6703289,3.459407e-05,0.58833104,0.0,3.422708
350,2023-12-17,564.0,75.80458333333333,7.4599533,3.8248596,13.865875,1.998005,1.0912961,2.5299501,0.00019774718,6.323236,0.11230469,14.729039
351,2023-12-18,563.4,98.42791666666666,6.179583,2.1148376,12.950043,1.7982906,1.0653504,2.2975104,0.00011126201,7.7652264,0.6652114,15.843434
352,2023-12-19,563.4,85.17,5.6349945,0.651886,12.445618,1.5940528,0.671997,2.2623012,0.0030611074,8.342807,0.39030188,23.838823
353,2023-12-20,564.0,59.72083333333333,9.381203,5.037506,13.848206,3.149521,1.7747747,4.6067147,0.014501927,33.703594,0.023480583,84.984055
354,2023-12-21,563.4,53.92391304347826,8.310219,3.8346558,14.448181,2.3889904,1.9781541,2.8694432,1.4959598e-05,2.0181484,0.03173828,8.169735
355,2023-12-22,563.4,52.28304347826087,8.463757,3.4305725,15.978088,2.126787,1.6891557,2.366148,0.000100509795,3.992691,0.0,18.035746
356,2023-12-23,563.4,48.18130434782609,7.704782,3.4036255,14.232513,1.8481337,1.1471913,2.4213314,0.00024309345,5.538915,0.13334386,15.8200245
357,2023-12-24,563.4,67.53391304347826,6.831974,2.210907,13.319183,1.1333634,0.079562314,1.8944902,0.0037885183,31.351652,4.0481386,49.20209
358,2023-12-25,564.0,64.08421052631579,6.561699,3.1679382,11.7447815,1.0104475,0.28876132,1.4817151,0.00013323392,44.608273,20.336018,67.37793
359,2023-12-26,564.0,92.9382608695652,6.191691,3.4023132,10.802429,1.2459108,0.52725315,1.780954,0.00018419004,33.89509,7.3069854,64.46842
360,2023-12-27,564.0,81.65173913043478,5.8973846,2.8095398,9.8237,1.7208666,1.4975818,2.1151147,0.004203647,81.73885,34.366455,99.963776
361,2023-12-28,565.2,98.46208333333334,9.043468,6.263733,12.944183,1.8072621,1.305634,2.179294,0.20595065,90.42675,66.11091,99.769325
362,2023-12-29,565.2,102.84375,9.773411,7.9227295,12.829681,1.1409707,0.39494058,1.6298369,0.04080604,86.380585,58.391293,97.617294
363,2023-12-30,565.8,65.56791666666668,9.78979,6.3767395,13.452026,1.3526455,0.7287304,2.598825,0.14973855,78.69086,54.74286,95.42506
364,2023-12-31,567.0,36.56809523809524,10.396523,8.682861,13.244873,1.854095,0.9372062,2.6809225,0.02292904,95.521416,86.77623,99.828094
